birth,life,deltacoh,deltactcf,clife,cof,sep,face,frip_a,frip_c,reads_a,reads_c,ctcf_reads_a,ctcf_reads_c
0.0001,66.0,500,240,33.0,14.142857142857146,74,1.0,0.0048541046184253,0.0038922622317426,6436467,5161079,16777216.0,16777216.0
0.0001,66.0,500,24,33.0,14.142857142857146,74,1.0,0.004884238457104,0.0034580142873475,6476424,4585273,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,14.142857142857146,74,1.0,0.004868704337698,0.0039831645078177,6455826,5281614,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,14.142857142857146,74,1.0,0.0048554998082933,0.0034576002553272,6438317,4584724,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,14.142857142857146,74,1.0,0.0047533259063982,0.0048762217715381,6302836,6465794,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,14.142857142857146,74,1.0,0.0048808145857522,0.0040599331334516,6471884,5383408,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,28.28571428571429,74,1.0,0.0017474655056273,0.001601125925765,2317112,2123068,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,28.28571428571429,74,1.0,0.0017438681782379,0.0016311096872632,2312342,2162826,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,28.28571428571429,74,1.0,0.0017578344058949,0.0016073891970373,2330861,2131373,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,28.28571428571429,74,1.0,0.0017091249338981,0.0017852879717136,2266273,2367264,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,28.28571428571429,74,1.0,0.0017771822956589,0.0016833041173033,2356516,2232035,16777216.0,16777216.0
0.0001,66.0,500,40,17.0,28.28571428571429,74,1.0,0.0017592326123897,0.0015587679613726,2332715,2066902,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,28.28571428571429,74,1.0,0.0017071490433824,0.001769736506704,2263653,2346643,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,28.28571428571429,74,1.0,0.0017618140907238,0.0017179802416981,2336138,2278015,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,28.28571428571429,74,1.0,0.0017389721930363,0.0016314166290342,2305850,2163233,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,28.28571428571429,74,1.0,0.0017310663685032,0.0016010791680505,2295367,2123006,16777216.0,16777216.0
0.0001,66.0,500,10000,17.0,17.0,74,1.0,0.0022846007841419,0.0023288215155472,3029345,3087981,16777216.0,16777216.0
0.0001,66.0,500,1600,17.0,17.0,74,1.0,0.0023431256053992,0.0022994501292775,3106948,3049035,16777216.0,16777216.0
0.0001,66.0,500,160,17.0,17.0,74,1.0,0.0023057609124209,0.0020701005230529,3057403,2744921,16777216.0,16777216.0
0.0001,66.0,500,16,17.0,17.0,74,1.0,0.002344389572004,0.0020085801914411,3108624,2663346,16777216.0,16777216.0
0.0001,66.0,500,240,17.0,17.0,74,1.0,0.0023320915389351,0.0021004500505435,3092317,2785164,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,17.0,74,1.0,0.0022967132946662,0.0020376220112393,3045406,2701855,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,17.0,74,1.0,0.0022829733140148,0.0021234857664992,3027187,2815709,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,17.0,74,1.0,0.0023080520404312,0.0020299054800343,3060441,2691623,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,17.0,74,1.0,0.0023365734921164,0.0023139427583009,3098260,3068252,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,17.0,74,1.0,0.0023053333055803,0.0021500607397794,3056836,2850947,16777216.0,16777216.0
0.0001,66.0,500,1600,66.0,3.6666666666666656,74,1.0,0.0091184986791699,0.0085870618085702,12090987,11386310,16777216.0,16777216.0
0.0001,66.0,500,160,66.0,3.6666666666666656,74,1.0,0.0089861562473887,0.0051339465230511,11915503,6807533,16777216.0,16777216.0
0.0001,66.0,500,16,66.0,3.6666666666666656,74,1.0,0.0090052386739994,0.0041514078144509,11940806,5504702,16777216.0,16777216.0
0.0001,66.0,500,240,66.0,3.6666666666666656,74,1.0,0.0090415211521342,0.005604253715202,11988916,7431153,16777216.0,16777216.0
0.0001,66.0,500,24,66.0,3.6666666666666656,74,1.0,0.0089613799378031,0.0042631353732366,11882650,5652851,16777216.0,16777216.0
0.0001,66.0,500,320,66.0,3.6666666666666656,74,1.0,0.0090153383403303,0.0058899456132364,11954198,7809976,16777216.0,16777216.0
0.0001,66.0,500,32,66.0,3.6666666666666656,74,1.0,0.0089655474076467,0.0043385744206342,11888176,5752882,16777216.0,16777216.0
0.0001,66.0,500,4000,66.0,3.6666666666666656,74,1.0,0.0089047080795219,0.0090805442356637,11807504,12040660,16777216.0,16777216.0
0.0001,66.0,500,400,66.0,3.6666666666666656,74,1.0,0.0090470310208777,0.0063913233066693,11996222,8474795,16777216.0,16777216.0
0.0001,66.0,500,40,66.0,3.6666666666666656,74,1.0,0.0089668279656985,0.0043765990007122,11889874,5803302,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,7.333333333333331,74,1.0,0.0056202825613936,0.0044535222284666,7452407,5905301,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,7.333333333333331,74,1.0,0.0056752221217685,0.0038318037527439,7525256,5080912,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,7.333333333333331,74,1.0,0.0056017250278359,0.0056120358580387,7427800,7441472,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,7.333333333333331,74,1.0,0.0056189228168898,0.0045907055920114,7450604,6087204,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,7.333333333333331,74,1.0,0.0056326597809144,0.0038697770501674,7468819,5131264,16777216.0,16777216.0
0.0001,66.0,500,8000,33.0,7.333333333333331,74,1.0,0.0055496180799713,0.0056875171382106,7358707,7541559,16777216.0,16777216.0
0.0001,66.0,500,800,33.0,7.333333333333331,74,1.0,0.0055988592324313,0.0050655942860262,7424000,6716899,16777216.0,16777216.0
0.0001,66.0,500,80,33.0,7.333333333333331,74,1.0,0.0056315240209462,0.0039807300900372,7467313,5278386,16777216.0,16777216.0
0.0001,66.0,500,8,33.0,7.333333333333331,74,1.0,0.0056392669476352,0.0037156409984913,7477580,4926882,16777216.0,16777216.0
0.0001,66.0,500,10000,66.0,1.8888888888888884,74,1.0,0.0092939275907016,0.0094137962709063,12323603,12482547,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,33.0,74,1.0,0.0015945881414592,0.0014624546110798,2114399,1939192,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,33.0,74,1.0,0.0015894870256392,0.0015081753601324,2107635,1999817,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,33.0,74,1.0,0.0016208297774845,0.001482169020993,2149195,1965333,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,33.0,74,1.0,0.0015938452971241,0.0015623275809277,2113414,2071622,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,33.0,74,1.0,0.0016069072909153,0.0015291280953229,2130734,2027600,16777216.0,16777216.0
0.0001,66.0,500,40,17.0,33.0,74,1.0,0.0016142731392616,0.001452345140712,2140501,1925787,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,33.0,74,1.0,0.001627209943043,0.0016378646686944,2157655,2171783,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,33.0,74,1.0,0.0016149503719651,0.001529168819784,2141399,2027654,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,33.0,74,1.0,0.0016009109911096,0.0015154989757043,2122783,2009528,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,33.0,74,1.0,0.0016191284000022,0.0015122259356897,2146939,2005188,16777216.0,16777216.0
0.0001,66.0,500,24,33.0,1.8888888888888884,74,1.0,0.0065587083829945,0.0039876064906947,8696745,5287504,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,1.8888888888888884,74,1.0,0.006554286762348,0.0048790287427212,8690882,6469516,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,1.8888888888888884,74,1.0,0.0065277178223212,0.0041109819994865,8655652,5451098,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,1.8888888888888884,74,1.0,0.0064531226762547,0.0066894602983262,8556740,8870120,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,1.8888888888888884,74,1.0,0.006646531437323,0.0051909155190664,8813197,6883073,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,1.8888888888888884,74,1.0,0.0066142376938974,0.0040775751207932,8770376,5406801,16777216.0,16777216.0
0.0001,66.0,500,8000,33.0,1.8888888888888884,74,1.0,0.0065511705869239,0.0066372093065348,8686750,8800836,16777216.0,16777216.0
0.0001,66.0,500,800,33.0,1.8888888888888884,74,1.0,0.0065840910345551,0.0058244237262519,8730402,7723095,16777216.0,16777216.0
0.0001,66.0,500,80,33.0,1.8888888888888884,74,1.0,0.006504659481665,0.0043235998854888,8625077,5733026,16777216.0,16777216.0
0.0001,66.0,500,8,33.0,1.8888888888888884,74,1.0,0.0066655067736845,0.0040407579455685,8838358,5357982,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,7.285714285714287,74,1.0,0.0031635070518175,0.002603247821015,4194761,3451866,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,7.285714285714287,74,1.0,0.0032723371406179,0.0028515674845043,4339068,3781134,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,7.285714285714287,74,1.0,0.0032290470385624,0.002681425965494,4281666,3555529,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,7.285714285714287,74,1.0,0.003222992668692,0.0032409853388923,4273638,4297496,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,7.285714285714287,74,1.0,0.0031911468943375,0.0028925996414437,4231411,3835542,16777216.0,16777216.0
0.0001,66.0,500,40,17.0,7.285714285714287,74,1.0,0.003171311065198,0.0026706219168189,4205109,3541203,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,7.285714285714287,74,1.0,0.0032352092528388,0.0032177987915996,4289837,4266751,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,7.285714285714287,74,1.0,0.0032385207548444,0.003038857772384,4294228,4029478,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,7.285714285714287,74,1.0,0.0032593369876749,0.0026937481315768,4321830,3571868,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,7.285714285714287,74,1.0,0.0031904794656709,0.0026027463068192,4230526,3451201,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,14.142857142857146,74,1.0,0.0025231676933755,0.0021676197698856,3345681,2874230,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,14.142857142857146,74,1.0,0.0025123870235577,0.0022623833281899,3331386,2999885,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,14.142857142857146,74,1.0,0.002501826567492,0.0021448427296731,3317383,2844028,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,14.142857142857146,74,1.0,0.0025356376741687,0.0025536801187102,3362216,3386140,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,14.142857142857146,74,1.0,0.0025534757422485,0.0023726968431906,3385869,3146159,16777216.0,16777216.0
0.0001,66.0,500,40,17.0,14.142857142857146,74,1.0,0.0025210583171265,0.0022226407791826,3342884,2947187,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,14.142857142857146,74,1.0,0.0025318706615251,0.0025403285287519,3357221,3368436,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,14.142857142857146,74,1.0,0.0025348706968196,0.0024582702481265,3361199,3259628,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,14.142857142857146,74,1.0,0.0025259218735906,0.0022304085930422,3349333,2957487,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,14.142857142857146,74,1.0,0.0024990278920325,0.002149764356202,3313672,2850554,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,66.0,74,1.0,0.0023213885472559,0.0021066680724147,3078125,2793409,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,66.0,74,1.0,0.0022763291936164,0.0020238850472147,3018377,2683640,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,66.0,74,1.0,0.0023400086758185,0.0023479039421579,3102815,3113284,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,66.0,74,1.0,0.0023374505763416,0.0021930205212067,3099423,2907911,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,66.0,74,1.0,0.0022746662781251,0.0019921056386485,3016172,2641501,16777216.0,16777216.0
0.0001,66.0,500,8000,33.0,66.0,74,1.0,0.0023175038861694,0.0023230416587103,3072974,3080317,16777216.0,16777216.0
0.0001,66.0,500,800,33.0,66.0,74,1.0,0.0023418088478265,0.0022322336522209,3105202,2959907,16777216.0,16777216.0
0.0001,66.0,500,80,33.0,66.0,74,1.0,0.0023019207465789,0.0020477903058286,3052311,2715338,16777216.0,16777216.0
0.0001,66.0,500,8,33.0,66.0,74,1.0,0.0023201336305314,0.002016167761853,3076461,2673407,16777216.0,16777216.0
0.0001,66.0,500,10000,33.0,7.285714285714287,74,1.0,0.0057362137895438,0.0056371266509621,7606130,7474742,16777216.0,16777216.0
0.0001,66.0,500,1600,66.0,66.0,74,1.0,0.0047669286305329,0.0045989085542786,6320873,6098081,16777216.0,16777216.0
0.0001,66.0,500,160,66.0,66.0,74,1.0,0.0047071956502655,0.0035902888450271,6241668,4760667,16777216.0,16777216.0
0.0001,66.0,500,16,66.0,66.0,74,1.0,0.004720618885109,0.0034364514393985,6259467,4556681,16777216.0,16777216.0
0.0001,66.0,500,240,66.0,66.0,74,1.0,0.0047398762760708,0.0037354489238334,6285002,4953147,16777216.0,16777216.0
0.0001,66.0,500,24,66.0,66.0,74,1.0,0.0047515988875887,0.0033682719042546,6300546,4466276,16777216.0,16777216.0
0.0001,66.0,500,320,66.0,66.0,74,1.0,0.004627357606922,0.0039209594019356,6135804,5199131,16777216.0,16777216.0
0.0001,66.0,500,32,66.0,66.0,74,1.0,0.0047160758452361,0.0034544139433314,6253443,4580499,16777216.0,16777216.0
0.0001,66.0,500,4000,66.0,66.0,74,1.0,0.0046202919129365,0.0046735625245666,6126435,6197071,16777216.0,16777216.0
0.0001,66.0,500,400,66.0,66.0,74,1.0,0.0047348995961038,0.003929830547026,6278403,5210894,16777216.0,16777216.0
0.0001,66.0,500,40,66.0,66.0,74,1.0,0.0046950605150407,0.0035278310966554,6225577,4677849,16777216.0,16777216.0
0.0001,66.0,500,10000,17.0,66.0,74,1.0,0.0009868570097808,0.0010319058052266,1308557,1368291,10470082.0,10510101.0
0.0001,66.0,500,1600,17.0,66.0,74,1.0,0.0010025532728741,0.0009823622359358,1329370,1302597,10390583.0,10433674.0
0.0001,66.0,500,160,17.0,66.0,74,1.0,0.0009868253352,0.000980415003374,1308515,1300015,10496216.0,10446618.0
0.0001,66.0,500,16,17.0,66.0,74,1.0,0.0010070329635853,0.0009259573491211,1335310,1227805,10467015.0,10451665.0
0.0001,66.0,500,240,17.0,66.0,74,1.0,0.0009666146901879,0.0009732655979964,1281716,1290535,10477025.0,10417496.0
0.0001,66.0,500,24,17.0,66.0,74,1.0,0.00098857045377,0.0009532510337225,1310829,1263996,10416823.0,10407465.0
0.0001,66.0,500,320,17.0,66.0,74,1.0,0.0010289329195728,0.0009658348921752,1364349,1280682,10419964.0,10414933.0
0.0001,66.0,500,32,17.0,66.0,74,1.0,0.0009975034397086,0.0009719684484975,1322674,1288815,10496574.0,10460300.0
0.0001,66.0,500,4000,17.0,66.0,74,1.0,0.0009836375148908,0.0010341984415502,1304288,1371331,10429923.0,10529911.0
0.0001,66.0,500,400,17.0,66.0,74,1.0,0.0009841088628192,0.0009905440818157,1304913,1313446,10476456.0,10395595.0
0.0001,66.0,500,40,17.0,17.0,74,1.0,0.0023408352315457,0.0020257123688634,3103911,2686063,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,17.0,74,1.0,0.002308203625925,0.0023205212670676,3060642,3076975,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,17.0,74,1.0,0.0023248252392712,0.0022127605724471,3082682,2934086,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,17.0,74,1.0,0.002310996268131,0.0020242643880274,3064345,2684143,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,17.0,74,1.0,0.0023269753399813,0.0020028885709364,3085533,2655799,16777216.0,16777216.0
0.0001,66.0,500,10000,17.0,28.28571428571429,74,1.0,0.0017745502888269,0.001751503260521,2353026,2322466,16777216.0,16777216.0
0.0001,66.0,500,1600,17.0,28.28571428571429,74,1.0,0.0017261281505272,0.0017184953307142,2288819,2278698,16777216.0,16777216.0
0.0001,66.0,500,160,17.0,28.28571428571429,74,1.0,0.0017265369034507,0.0016503942278657,2289361,2188397,16777216.0,16777216.0
0.0001,66.0,500,16,17.0,28.28571428571429,74,1.0,0.0017645810916025,0.0016008951538193,2339807,2122762,16777216.0,16777216.0
0.0001,66.0,500,240,17.0,28.28571428571429,74,1.0,0.0017931477926889,0.0016505224345022,2377686,2188567,16777216.0,16777216.0
0.0001,66.0,500,10000,17.0,3.6666666666666656,74,1.0,0.0037526421879473,0.0038210208204561,4975945,5066614,16777216.0,16777216.0
0.0001,66.0,500,1600,17.0,3.6666666666666656,74,1.0,0.0037735164908425,0.0036829588643727,5003624,4883546,16777216.0,16777216.0
0.0001,66.0,500,160,17.0,3.6666666666666656,74,1.0,0.0037960499384457,0.0031424396848107,5033503,4166826,16777216.0,16777216.0
0.0001,66.0,500,16,17.0,3.6666666666666656,74,1.0,0.0037811395066186,0.0029891309430186,5013732,3963541,16777216.0,16777216.0
0.0001,66.0,500,240,17.0,3.6666666666666656,74,1.0,0.0037651317768142,0.0031829552444206,4992506,4220549,16777216.0,16777216.0
0.0001,66.0,500,24,17.0,3.6666666666666656,74,1.0,0.00379756428507,0.0030077729421251,5035511,3988260,16777216.0,16777216.0
0.0001,66.0,500,320,17.0,3.6666666666666656,74,1.0,0.0037430478065956,0.0033101663941144,4963223,4389229,16777216.0,16777216.0
0.0001,66.0,500,32,17.0,3.6666666666666656,74,1.0,0.0037659357078409,0.0029793027730944,4993572,3950509,16777216.0,16777216.0
0.0001,66.0,500,4000,17.0,3.6666666666666656,74,1.0,0.0038418581696737,0.0038446794698338,5094244,5097985,16777216.0,16777216.0
0.0001,66.0,500,400,17.0,3.6666666666666656,74,1.0,0.0038269077675423,0.0033306402398097,5074420,4416377,16777216.0,16777216.0
0.0001,66.0,500,8000,66.0,3.6666666666666656,74,1.0,0.0090118579072272,0.0090842305535419,11949583,12045548,16777216.0,16777216.0
0.0001,66.0,500,800,66.0,3.6666666666666656,74,1.0,0.0090629014941653,0.0075673484544765,12017266,10034186,16777216.0,16777216.0
0.0001,66.0,500,80,66.0,3.6666666666666656,74,1.0,0.0090520567210292,0.0046496919571602,12002886,6165419,16777216.0,16777216.0
0.0001,66.0,500,8,66.0,3.6666666666666656,74,1.0,0.0090147282275719,0.0040904877915607,11953389,5423923,16777216.0,16777216.0
0.0001,66.0,500,10000,66.0,33.0,74,1.0,0.0062373652359711,0.0062365990127787,8270649,8269633,16777216.0,16777216.0
0.0001,66.0,500,1600,66.0,33.0,74,1.0,0.0063858270127461,0.0060475530481354,8467507,8018961,16777216.0,16777216.0
0.0001,66.0,500,160,66.0,33.0,74,1.0,0.0062533970987893,0.0043644314367499,8291907,5787168,16777216.0,16777216.0
0.0001,66.0,500,16,66.0,33.0,74,1.0,0.0062702110220904,0.0038755063785064,8314202,5138861,16777216.0,16777216.0
0.0001,66.0,500,240,66.0,33.0,74,1.0,0.0063282531830691,0.0046264933433606,8391165,6134658,16777216.0,16777216.0
0.0001,66.0,500,24,66.0,33.0,74,1.0,0.0062701816099797,0.0039711862371834,8314163,5265731,16777216.0,16777216.0
0.0001,66.0,500,8000,66.0,7.333333333333331,74,1.0,0.0086309295946468,0.0085684092512702,11444478,11361577,16777216.0,16777216.0
0.0001,66.0,500,800,66.0,7.333333333333331,74,1.0,0.0085013737718181,0.0072115230013264,11272689,9562367,16777216.0,16777216.0
0.0001,66.0,500,80,66.0,7.333333333333331,74,1.0,0.008502069104282,0.0045200697685432,11273611,5993542,16777216.0,16777216.0
0.0001,66.0,500,8,66.0,7.333333333333331,74,1.0,0.0084007232664275,0.0041196072894975,11139228,5462535,16777216.0,16777216.0
0.0001,66.0,500,40,17.0,7.333333333333331,74,1.0,0.0032209232627472,0.0026179976174681,4270894,3471424,16777216.0,16777216.0
0.0001,66.0,500,8000,17.0,7.333333333333331,74,1.0,0.0031681338030824,0.0031836852680921,4200896,4221517,16777216.0,16777216.0
0.0001,66.0,500,800,17.0,7.333333333333331,74,1.0,0.0032491867928461,0.0030441074570711,4308371,4036439,16777216.0,16777216.0
0.0001,66.0,500,80,17.0,7.333333333333331,74,1.0,0.0032400916632201,0.002707804858036,4296311,3590507,16777216.0,16777216.0
0.0001,66.0,500,8,17.0,7.333333333333331,74,1.0,0.003205631981794,0.0025425336829,4250618,3371360,16777216.0,16777216.0
0.0001,66.0,500,10000,33.0,1.8888888888888884,74,1.0,0.0066255628648421,0.0066651017915444,8785393,8837821,16777216.0,16777216.0
0.0001,66.0,500,1600,33.0,1.8888888888888884,74,1.0,0.0064986073742647,0.0063343045363127,8617052,8399189,16777216.0,16777216.0
0.0001,66.0,500,160,33.0,1.8888888888888884,74,1.0,0.0064460396366654,0.0045588847048275,8547348,6045010,16777216.0,16777216.0
0.0001,66.0,500,16,33.0,1.8888888888888884,74,1.0,0.0065381636465708,0.0040305617471819,8669503,5344462,16777216.0,16777216.0
0.0001,66.0,500,240,33.0,1.8888888888888884,74,1.0,0.0065520944288635,0.0047830668294438,8687975,6342272,16777216.0,16777216.0
0.0001,66.0,500,1600,33.0,33.0,74,1.0,0.0034363911068637,0.0033760759176352,4556601,4476624,16777216.0,16777216.0
0.0001,66.0,500,160,33.0,33.0,74,1.0,0.0034172151648239,0.0028314005805799,4531174,3754393,16777216.0,16777216.0
0.0001,66.0,500,16,33.0,33.0,74,1.0,0.0035223068989348,0.0027712513058223,4670524,3674636,16777216.0,16777216.0
0.0001,66.0,500,240,33.0,33.0,74,1.0,0.003438432609011,0.0030302430405666,4559308,4018055,16777216.0,16777216.0
0.0001,66.0,500,24,33.0,33.0,74,1.0,0.003508318800734,0.0027493777453188,4651976,3645632,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,33.0,74,1.0,0.0034128878137631,0.0029377691019592,4525436,3895436,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,33.0,74,1.0,0.0034753598911118,0.00276150005988,4608273,3661706,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,33.0,74,1.0,0.0034675513527911,0.0034702346422778,4597919,4601477,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,33.0,74,1.0,0.0034386648892701,0.0030374278913085,4559616,4027582,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,33.0,74,1.0,0.0034308480552259,0.002795296083423,4549251,3706519,16777216.0,16777216.0
0.0001,66.0,500,1600,33.0,7.285714285714287,74,1.0,0.0057009343398006,0.0055037216124111,7559350,7297849,16777216.0,16777216.0
0.0001,66.0,500,160,33.0,7.285714285714287,74,1.0,0.0056317751551224,0.0041613038584767,7467646,5517824,16777216.0,16777216.0
0.0001,66.0,500,16,33.0,7.285714285714287,74,1.0,0.0056188745508619,0.0037519295098796,7450540,4975000,16777216.0,16777216.0
0.0001,66.0,500,240,33.0,7.285714285714287,74,1.0,0.0056472414004267,0.0042196793567103,7488154,5595229,16777216.0,16777216.0
0.0001,66.0,500,24,33.0,7.285714285714287,74,1.0,0.0056096564936963,0.0037711401431268,7438317,5000473,16777216.0,16777216.0
0.0001,66.0,500,320,33.0,7.285714285714287,74,1.0,0.0057196871999399,0.0044840414412115,7584216,5945769,16777216.0,16777216.0
0.0001,66.0,500,32,33.0,7.285714285714287,74,1.0,0.0056628418856209,0.0038248760694318,7508840,5071726,16777216.0,16777216.0
0.0001,66.0,500,4000,33.0,7.285714285714287,74,1.0,0.005655357634675,0.0056215389864315,7498916,7454073,16777216.0,16777216.0
0.0001,66.0,500,400,33.0,7.285714285714287,74,1.0,0.0056737462371352,0.0045854438408174,7523299,6080227,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,7.285714285714287,74,1.0,0.0056170479833699,0.0038033147297962,7448118,5043136,16777216.0,16777216.0
0.0001,66.0,500,8000,66.0,17.0,74,1.0,0.007533771890529,0.007538118095507,9989664,9995427,16777216.0,16777216.0
0.0001,66.0,500,800,66.0,17.0,74,1.0,0.0075379212606121,0.0064537720051608,9995166,8557601,16777216.0,16777216.0
0.0001,66.0,500,80,66.0,17.0,74,1.0,0.0075145612572817,0.0044428448781147,9964191,5891143,16777216.0,16777216.0
0.0001,66.0,500,8,66.0,17.0,74,1.0,0.0075412041046636,0.0040983898453103,9999519,5434401,16777216.0,16777216.0
0.0001,66.0,500,10000,66.0,28.28571428571429,74,1.0,0.0066730913274696,0.0066154730025481,8848415,8772014,16777216.0,16777216.0
0.0001,66.0,500,1600,66.0,28.28571428571429,74,1.0,0.0066197136255901,0.0064266932552147,8777637,8521695,16777216.0,16777216.0
0.0001,66.0,500,160,66.0,28.28571428571429,74,1.0,0.0065693812084063,0.0045660295852651,8710897,6054484,16777216.0,16777216.0
0.0001,66.0,500,16,66.0,28.28571428571429,74,1.0,0.0066036048387899,0.0040336726435092,8756277,5348587,16777216.0,16777216.0
0.0001,66.0,500,240,66.0,28.28571428571429,74,1.0,0.0066181902290856,0.0047065787500969,8775617,6240850,16777216.0,16777216.0
0.0001,66.0,500,24,66.0,28.28571428571429,74,1.0,0.0066358035584732,0.004038294869834,8798972,5354716,16777216.0,16777216.0
0.0001,66.0,500,1600,66.0,7.333333333333331,74,1.0,0.0086169203800587,0.0081848662774614,11425902,10853005,16777216.0,16777216.0
0.0001,66.0,500,160,66.0,7.333333333333331,74,1.0,0.0084423941940795,0.0050510910988093,11194483,6697668,16777216.0,16777216.0
0.0001,66.0,500,16,66.0,7.333333333333331,74,1.0,0.0085453169735631,0.0041692142079499,11330957,5528313,16777216.0,16777216.0
0.0001,66.0,500,240,66.0,7.333333333333331,74,1.0,0.0085655193228517,0.0053782661394809,11357745,7131497,16777216.0,16777216.0
0.0001,66.0,500,24,66.0,7.333333333333331,74,1.0,0.0084563476010728,0.0042645712875656,11212985,5654755,16777216.0,16777216.0
0.0001,66.0,500,320,66.0,7.333333333333331,74,1.0,0.0085569498404355,0.0057816034638114,11346382,7666316,16777216.0,16777216.0
0.0001,66.0,500,32,66.0,7.333333333333331,74,1.0,0.00847676413086,0.0042295075266345,11240057,5608261,16777216.0,16777216.0
0.0001,66.0,500,4000,66.0,7.333333333333331,74,1.0,0.0085539211471869,0.0085469972346582,11342366,11333185,16777216.0,16777216.0
0.0001,66.0,500,400,66.0,7.333333333333331,74,1.0,0.008463708924479,0.0060106793111593,11222746,7970067,16777216.0,16777216.0
0.0001,66.0,500,40,66.0,7.333333333333331,74,1.0,0.0085454662965868,0.0043824459774941,11331155,5811055,16777216.0,16777216.0
0.0001,66.0,500,40,33.0,14.142857142857146,74,1.0,0.0048331684746819,0.00339572396176,6408706,4502677,16777216.0,16777216.0
0.0001,66.0,500,8000,33.0,14.142857142857146,74,1.0,0.0048645723132187,0.0047740727568137,6450347,6330346,16777216.0,16777216.0
0.0001,66.0,500,800,33.0,14.142857142857146,74,1.0,0.00486650370849,0.0043878359353247,6452908,5818202,16777216.0,16777216.0
0.0001,66.0,500,80,33.0,14.142857142857146,74,1.0,0.0048511792446426,0.0035904758758851,6432588,4760915,16777216.0,16777216.0
0.0001,66.0,500,8,33.0,14.142857142857146,74,1.0,0.0048230393962402,0.0034506899176189,6395275,4575561,16777216.0,16777216.0
