Rad21,ctcf
12642,3507.44680851064
3130,2272.7848101265754
29612,7536.809815950917
23866,7792.105263157891
14503,9450.0
29701,6895.945945945948
11095,2555.3097345132787
20557,5860.465116279071
5612,5300.000000000007
11215,5665.467625899275
661,1518.0722891566263
338,2263.473053892209
13103,4466.417910447764
18201,4295.45454545455
6176,5057.33944954129
534,944.0063091482656
25866,9379.213483146066
29723,8451.21951219513
7412,3022.4887556221893
48275,10822.625698324026
43239,13468.393327480244
11394,5616.279069767446
21272,5831.632653061225
10227,5591.715976331368
19162,9527.777777777774
33357,6522.72727272727
22969,8293.47826086957
17542,4735.294117647061
3796,2080.18867924528
12893,8321.044921875
17585,10644.827586206891
2348,2009.2592592592528
19491,8973.107569721122
15828,11081.586826347311
11795,3480.1699716713947
1561,1685.424354243541
19218,10548.837209302324
1103,1418.918918918919
18171,10419.230769230777
42996,10025.369003690032
14365,4452.8795811518285
19873,10617.97752808988
23864,8915.094339622648
15556,11355.799373040749
45457,10373.798076923074
13730,2772.0
5720,1575.0
11330,6428.571428571422
31657,11184.782608695654
46279,12073.170731707323
44832,12303.191489361694
27063,10164.244186046508
1138,1027.1739130434776
20246,5512.5
12998,3206.2500000000064
209,2520.0
14135,8035.714285714284
24417,10710.0
45101,8320.754716981135
19592,6090.634441087608
27812,6861.386138613868
20619,6999.999999999993
16203,4873.318385650218
33993,9340.116279069774
3390,1353.515625
24535,8816.576086956518
29265,6985.88709677419
24956,9122.524752475245
27256,9881.691648822269
41547,10000.000000000002
22472,8499.56896551724
7778,3605.421686746982
4103,3379.310344827585
18489,10245.53571428572
9040,5538.4615384615445
19364,4351.973684210523
49462,13008.0971659919
12041,5369.318181818183
52424,11423.999999999996
26849,11036.783042394009
32937,11676.72413793104
20602,11047.183098591546
53841,12742.574257425742
35901,8393.982808022925
35570,9427.419354838716
60384,8105.263157894741
6186,6127.521613832855
37894,9496.32352941176
17358,9805.147058823528
6630,5180.921052631585
35327,9755.067567567565
44800,9386.718750000002
28571,6385.135135135129
9539,3656.2499999999977
14656,10420.797413793109
38059,12096.0
1933,1639.285714285711
10551,7087.5
15117,6385.135135135129
2082,2468.283582089556
19125,5762.195121951214
17755,6003.00902708125
1824,1270.7006369426745
38270,10699.13793103448
3756,1564.838709677419
17870,9907.258064516129
19143,4812.500000000007
34579,6885.678391959796
2541,2170.945945945949
30810,7875.0
3482,8031.456953642383
210,1458.3333333333337
4210,1431.8181818181815
1414,2987.06896551724
4197,1968.75
27290,6114.70588235294
6374,3668.674698795188
32507,9367.890995260665
15290,6685.251798561148
26143,10180.02257336344
20428,8091.176470588228
25008,6187.500000000003
13664,9597.65625
11887,9435.483870967742
1314,3634.615384615389
24317,8164.877300613495
3456,6828.671328671336
21390,9859.75609756098
15547,6473.926380368096
3644,2032.2580645161268
45330,9517.021276595742
18504,12964.939024390244
5368,7735.207100591721
29838,11282.234957020062
17358,5176.573426573432
13910,5595.394736842108
69837,13588.23529411765
64842,11063.14878892734
23348,10258.223684210525
8895,3573.5294117647054
6407,2720.45454545455
13041,4289.883268482489
21819,9219.512195121955
447,1225.0000000000005
2976,2926.229508196721
34916,7088.788870703757
49721,9246.268656716413
928,1078.7671232876712
36435,8823.298429319377
25686,8321.044921875
15813,9762.958963282945
36677,10224.798387096776
20406,9407.718120805372
24235,6300.0
45771,9324.38650306749
11632,2121.060171919768
2251,1857.3113207547208
38748,9122.950819672138
33911,12124.680306905377
12252,4552.734374999999
508,1188.6792452830182
7441,2172.4137931034543
281,854.3632075471693
13656,3937.5
11734,2886.125654450257
360,1416.36690647482
22404,6914.6341463414565
14330,4937.837837837845
11218,7201.789264413512
13126,4087.025316455697
1293,2583.9843750000005
51780,9344.497607655509
41025,9474.137931034476
29677,6260.869565217398
16889,11812.5
2373,2301.923076923074
3172,816.6666666666675
5455,6395.718232044194
25106,9056.25
14982,3821.311475409834
16647,8877.272727272732
20487,11310.81081081081
17078,10313.167259786467
28651,5487.096774193556
17609,11006.02409638555
63170,10808.823529411771
46654,11573.863636363636
19987,7195.431472081226
17530,5211.3970588235225
10317,3865.030674846626
2796,3028.8461538461493
4182,1697.6047904191685
47892,13345.41984732824
32985,9139.59854014599
728,796.0288808664266
54755,11774.760383386583
18991,8937.499999999993
47505,12096.0
4214,2160.39823008849
49096,11411.67664670659
11840,5855.187319884725
6415,1237.5000000000002
20529,5249.9999999999945
9542,4076.4705882352982
1141,1483.695652173912
22525,11775.000000000004
30610,9283.536585365851
3136,2501.80505415162
44793,11828.063241106718
40145,8323.170731707323
20515,6013.636363636367
9606,8672.468354430379
36878,7757.462686567167
24001,10640.000000000004
376,837.7659574468082
3541,1317.9916317991626
30476,7600.928074245939
18634,6579.113924050636
44769,9419.117647058816
16893,6476.277372262772
22026,12456.818181818184
6469,1817.3076923076865
22438,6635.786802030462
9881,10429.624664879364
32591,11102.45901639344
35783,8444.680851063822
39710,9286.127167630051
27288,12193.548387096776
29265,5678.289473684215
31278,9976.77364864865
14836,3381.901840490796
11682,8328.53403141362
2219,1610.7954545454504
39869,9049.34210526316
31365,5305.2631578947385
19838,4856.628242074928
30829,9556.93069306931
44651,10870.728929384972
19246,4846.153846153851
36731,12033.294392523365
15122,5796.0
9805,3098.360655737708
22901,6206.89655172414
26123,8293.47826086957
2387,1328.3132530120486
12158,11541.49797570851
16009,5564.9999999999945
27643,7350.000000000005
17562,5889.130434782611
3473,1145.454545454545
31935,8595.505617977535
57638,11644.549763033172
28912,5646.226415094342
5816,3126.181474480144
22147,6631.578947368415
10198,5217.909535452317
30794,8159.638554216875
9958,5195.026178010474
35815,12033.294392523365
19661,5515.688259109317
20208,5006.250000000004
13538,5985.000000000001
16175,5017.137096774191
15815,6375.000000000004
25458,11895.953757225428
5650,3149.9999999999995
39464,10917.613636363634
637,868.5661764705881
857,2901.3157894736764
39913,13650.000000000004
25490,5966.573816155995
37462,7017.326732673276
19752,9856.451612903224
15029,3917.098445595851
28817,7875.0
3273,2039.568345323744
42708,8280.927835051552
18875,4536.684782608702
52709,13134.905660377352
1986,3032.608695652179
4414,1544.1176470588234
12960,7656.923076923074
14090,7897.499999999995
24647,12789.473684210529
12462,5906.249999999999
32099,5985.0
31511,6368.852459016401
25161,10398.058252427192
24694,9450.0
31895,5512.499999999999
21381,5532.352941176476
31812,7875.0
5014,1188.6792452830182
10438,9374.999999999996
22821,5033.256880733943
9376,8067.073170731714
16373,6593.023255813957
39575,10960.051546391756
7127,3865.909090909084
25449,9181.914893617017
33768,6454.9180327868935
6419,2288.006756756753
33897,7667.763157894738
1797,1211.5384615384612
4097,1660.079051383394
10828,5046.116504854367
6596,6743.044822256567
51444,10057.74456521739
7858,3446.9696969696997
7646,4055.037313432833
40012,7388.181818181817
23155,5099.137931034488
23334,8194.649446494457
23188,7622.519083969466
4661,4039.009497964728
43805,11072.727272727272
16182,10145.270270270268
59150,11812.5
31478,10654.41176470588
13178,8099.999999999995
24662,10125.000000000002
6694,2386.363636363644
24062,8935.714285714283
38145,11812.5
9329,6588.926174496645
16841,8608.299595141694
10978,3614.754098360648
13801,8835.365853658543
24494,4375.000000000004
38141,9545.454545454544
4380,8557.086614173226
13313,3097.500000000005
18650,5794.314381270907
31031,6646.788990825684
12225,5446.8749999999945
19771,7875.0
42802,11143.867924528306
36789,12272.72727272727
26726,12268.7165775401
45392,7693.269230769223
508,810.6617647058821
2184,1720.5882352941242
11469,4103.873239436618
4880,9004.746835443037
34708,6022.058823529418
14674,7242.700729927004
11162,3490.056818181816
782,954.5454545454544
11350,5428.398058252424
5765,1881.5028901734083
4578,1607.142857142863
4984,1903.846153846156
5343,10937.499999999993
40936,12365.32951289398
20832,3607.929515418496
11966,3286.95652173913
1112,1054.906542056074
25780,7464.130434782612
24931,4697.896749521991
46418,10641.891891891895
12254,4641.065830720998
2141,1709.3023255813994
30811,4897.7635782747575
46596,12326.08695652174
6968,3408.582089552236
6547,6631.578947368415
10012,8110.074626865666
9550,7420.673076923075
22592,5451.923076923075
11840,8740.61662198391
18107,11720.930232558145
20955,8585.412667946257
16488,4471.608832807568
8138,2301.9230769230744
19094,4169.117647058821
18917,4925.925925925933
31304,8902.173913043482
9828,4614.649681528656
1694,1396.5517241379318
6285,1640.6250000000052
3714,7518.126888217526
1683,7325.581395348831
2347,2699.999999999994
15763,8863.117870722428
24271,12678.191489361698
38248,6674.721189591073
27750,8712.765957446807
30517,6940.677966101697
2506,2591.772151898727
8424,3705.882352941179
12265,7566.8478260869615
6367,7577.830188679243
15405,4218.750000000003
5349,12997.572815533982
47043,9271.276595744686
46767,9901.006711409393
34245,11602.981651376143
1398,2062.5000000000005
14553,7201.789264413514
972,1811.25
47597,10073.170731707323
12252,4890.789473684215
1241,3781.7460317460286
2040,3315.789473684215
15068,6975.000000000003
61068,9204.545454545449
8338,3832.499999999995
21258,6831.325301204816
12183,3507.44680851064
16988,8712.765957446807
15893,3705.8823529411793
1396,881.9999999999999
40224,7979.304635761583
39909,11418.032786885253
19787,9061.643835616444
17652,4510.067114093956
3621,1840.9090909090928
17755,4014.705882352945
23154,5931.818181818188
1533,1480.2631578947364
32115,6446.891191709839
25877,12493.220338983054
37345,9787.037037037027
59703,11578.214971209203
4097,11407.407407407414
49043,10114.678899082564
8380,2993.80165289256
37931,5745.928338762207
24803,4985.946745562129
23642,6474.999999999997
20318,5263.601036269433
39377,12163.36633663366
11660,7769.999999999994
3430,907.068062827225
26233,11374.999999999996
4353,3071.57676348548
13853,3705.8823529411793
3862,883.6633663366337
18346,3414.823008849552
45809,10187.234042553197
39853,9624.999999999998
1212,1985.2941176470556
9396,11214.98054474709
12181,3994.329896907209
18515,11313.380281690148
36337,8939.189189189196
1245,1211.5384615384612
39432,9061.643835616444
14955,3281.249999999995
34185,8451.219512195132
7378,10125.000000000002
9269,3813.157894736847
9211,3480.169971671395
20124,4026.9886363636338
1536,1238.7640449438195
11747,1926.258992805751
57986,14423.684210526308
33404,7269.230769230777
38226,9089.062499999996
16529,7076.086956521745
13752,3382.55033557047
15159,4051.630434782606
5108,3016.7910447761205
24656,7572.92595896521
1135,1550.5181347150262
14138,5378.048780487799
4181,984.375
41379,11292.968750000002
13973,8911.184210526322
428,1142.1755725190833
5437,2660.472972972974
27143,11133.620689655176
2347,1332.6923076923076
35921,9493.150684931505
17600,4735.294117647061
2713,1485.849056603773
19285,5210.526315789475
28835,9746.92622950819
13072,5021.739130434784
5545,3999.0234375
32300,9348.387096774191
23629,7557.692307692309
38543,9341.379310344828
30616,10125.000000000002
3418,1387.9310344827593
31871,9889.53488372093
12230,2486.842105263154
7851,2863.6363636363662
7800,4952.319587628872
4074,10710.0
10001,8894.62809917355
37704,12800.353356890457
17732,9122.524752475245
11164,1610.7954545454502
41932,11355.79937304075
5540,2451.3618677042887
3623,811.8556701030925
9045,2468.283582089556
5937,2468.283582089556
33865,5351.94174757281
2695,2032.2580645161272
25671,9319.526627218936
51972,10981.651376146783
23777,11714.0625
4337,5503.012048192774
14264,10333.333333333332
4538,4039.625360230551
3618,1894.2093541202744
798,955.970149253731
15750,8490.234375
12447,3937.5
14080,3536.842105263159
2910,4274.999999999994
7881,3022.7272727272743
673,1176.0000000000005
36752,7875.0
39003,6512.359550561801
37229,5539.655172413786
28604,8877.272727272733
25919,5796.000000000001
2777,2470.5882352941144
7083,2509.6153846153798
35223,10368.749999999996
17970,10777.777777777785
14289,11459.13461538462
7737,3286.95652173913
44768,12533.450704225354
45095,7567.039106145256
17707,7316.489361702133
30188,7106.707317073172
34277,12554.34782608695
5402,2554.0540540540514
4771,1161.8852459016396
23637,8396.139705882359
36409,8935.714285714283
31212,10500.000000000004
38899,11918.918918918924
782,1287.5912408759118
27957,12236.538461538465
33404,9419.117647058816
34424,11490.56603773585
21752,5428.398058252423
13307,9603.658536585372
18647,7560.0
7232,8269.984326018808
5164,2769.230769230772
28834,7656.249999999996
57615,10311.151079136696
47940,12198.529411764712
11799,5516.020864381514
15267,9450.0
11974,3258.620689655174
27428,8320.754716981133
14415,4258.928571428569
1501,907.068062827225
975,1538.3720930232564
14674,5936.33276740238
32133,4389.344262295083
10675,2092.657342657345
13783,10828.125
3335,2255.9681697612727
64409,10125.000000000002
19057,4347.285067873298
26298,6593.023255813957
2860,1316.4179104477612
21077,9369.230769230771
20343,5553.947368421046
14631,5536.363636363644
43821,7848.122866894202
1982,1771.8750000000002
6629,1957.10059171598
35941,11488.235294117643
21468,10383.333333333328
8900,2359.550561797753
34137,10999.999999999996
47330,11509.615384615388
9364,2443.9655172413723
6026,891.5094339622649
7961,2067.422434367535
20716,9019.230769230771
8866,2395.437262357419
10147,5361.7021276595815
25012,9934.615384615388
3917,2633.7792642140544
18694,7729.16666666667
38347,8613.281249999998
14183,6118.70503597123
16775,3947.8891820580448
12177,7388.181818181817
13814,5428.398058252423
13443,10523.863636363634
1358,1531.7955112219452
890,1040.7488986784138
4924,1823.684210526323
16973,9298.192771084345
5896,3073.170731707314
49991,8842.105263157897
22885,6631.578947368415
940,846.074380165289
10041,3197.969543147211
28898,6095.338983050846
28981,7964.488636363633
54165,10519.589552238804
1782,4946.014986376023
4405,1350.0
24611,8352.272727272722
29054,8427.631578947374
5322,10285.714285714286
40520,10475.694444444436
8478,3684.210526315793
18209,8568.65284974093
33367,9413.79310344827
5287,10738.636363636366
2340,4765.682656826563
3687,2768.181818181822
31923,9847.014925373136
5223,3639.999999999998
234,1067.796610169491
15969,6696.107784431131
16509,5349.056603773585
22781,6906.151419558363
24983,9302.013422818798
10082,5708.868894601535
17789,9125.536480686693
23082,6329.439252336455
4616,8895.19650655022
20723,6283.678756476681
38234,10500.000000000004
10148,7076.086956521745
27581,12685.669456066946
46065,8297.560975609758
20043,4434.466019417469
161,1000.0
38318,11351.351351351355
7162,2853.6585365853653
31062,8124.208860759501
21787,10894.43005181348
10443,6445.729537366549
12674,7810.714285714288
28524,5781.6455696202565
19634,2785.060975609757
8202,11196.428571428578
11336,4344.827586206893
52348,12044.117647058822
18479,6847.826086956519
60781,12256.809338521409
25692,10137.931034482755
15212,11163.793103448268
25248,3667.80821917808
1671,2184.782608695645
21483,6913.636363636364
28094,8541.044776119397
17416,5011.363636363633
494,3094.920899250627
17907,3688.2911392405
10066,2054.347826086962
3334,1039.0624999999995
6030,3070.75471698114
49162,13372.641509433965
25039,5299.065420560744
2697,2058.2386363636338
8924,7139.273356401386
10046,4544.4664031620605
16970,3291.0447761194027
16715,5267.918088737199
26687,10343.283582089556
2860,924.7159090909088
28761,8263.888888888883
1100,1073.863636363637
8697,1677.9661016949178
38319,6194.9999999999945
3245,1964.02877697841
19127,3644.9044585987313
1691,1476.5625
1050,1807.377049180332
17260,9746.92622950819
53730,9450.0
42835,11408.1081081081
36067,6989.644970414204
22760,7156.932931424273
741,1533.468559837728
8842,6340.909090909097
1168,1185.4838709677426
31004,6635.78680203046
24056,5108.108108108103
5074,8679.435483870964
727,1291.5
20106,6317.307692307691
4016,1741.206030150746
59249,11348.384030418249
4150,2276.0115606936383
1671,1959.1463414634145
14657,4614.649681528656
53886,10332.802547770703
46799,9638.059701492542
23248,11174.311926605504
21991,4500.000000000005
36473,9415.760869565222
5381,3516.9902912621296
41887,11490.56603773585
17972,7392.857142857146
4092,1709.3023255813994
59665,11056.472632493487
16773,8911.18421052632
11855,2949.6466431095423
28079,6107.142857142852
358,870.9677419354838
16929,3820.544554455452
32404,9490.127388535033
23050,5603.932584269665
7161,1600.6097560975677
35289,11070.65217391305
44203,8662.499999999998
48376,10687.500000000007
48053,10623.529411764712
4761,1584.319526627213
31947,8871.83544303797
14746,8767.24137931035
7429,8459.999999999998
22055,7735.207100591721
26671,6451.634877384202
9520,3572.916666666669
30842,6567.137809187271
52665,11502.808988764038
36755,6276.315789473688
29882,5926.54639175257
54262,10607.142857142857
26712,6096.774193548381
17500,11488.23529411764
33621,9153.30661322646
21961,7676.213592233009
2995,1968.75
5125,3530.172413793107
2992,1253.3156498673736
14087,7572.925958965211
12170,9916.666666666672
23066,7411.764705882358
45667,10828.125
10075,2173.943661971839
28291,7042.682926829261
22219,6485.29411764706
26383,9517.985611510792
21895,9240.000000000004
7995,2730.735551663753
37620,9736.363636363632
5643,1225.0000000000005
23524,7735.207100591722
363,857.9766536964977
52231,11148.876404494384
2747,1784.9999999999943
14597,4714.968152866245
22541,7216.98113207547
998,1007.548618219038
49796,10961.14864864865
6632,2739.130434782611
50808,10982.75862068965
11501,5646.226415094342
11943,4144.7368421052615
15239,6711.340206185559
38419,10723.404255319145
4991,1936.0465116279047
16514,4973.684210526323
26138,6878.571428571428
31163,8480.769230769223
13341,5373.529411764702
6718,1687.4999999999975
33201,5938.524590163936
8389,5825.80645161291
2481,6084.507042253521
32172,9905.660377358494
18509,5265.261627906972
15692,3315.7894736842154
571,1473.021582733813
21426,10333.333333333332
26737,9062.849162011176
50367,11071.782178217823
28524,9450.0
4420,1631.927710843369
37482,7642.011834319528
37649,10367.08860759494
38317,10748.815165876773
23552,6681.818181818177
14122,8903.716216216211
1233,2250.0000000000023
39293,9162.547528517114
27618,9477.470930232565
3808,1593.7499999999973
14873,11444.636678200692
4109,2269.0677966101616
1416,1490.740740740741
52659,11905.147058823522
17500,4915.909090909089
15485,3281.249999999995
21119,7499.999999999997
23100,13732.03125
7287,4778.089887640451
23054,9656.67420814479
4843,11226.260257913247
42856,9411.585365853656
8558,2633.779264214054
11560,5943.396226415099
6376,1598.391089108903
24761,11431.451612903222
11115,2396.7391304347784
31384,7813.4765625
291,828.9473684210521
25401,7314.853556485363
8204,2570.3124999999927
41244,11883.445945945938
37852,10946.249999999998
46949,8451.21951219513
342,2271.634615384611
6234,1995.0000000000052
6238,1784.1796875
22003,5787.209302325578
6895,5551.724137931039
46594,8679.744525547447
34805,9870.967741935478
21595,7667.763157894738
33071,9216.15720524018
1073,875.0000000000008
11740,6402.439024390238
16694,4599.173553719015
24658,8276.470588235288
20048,5591.715976331368
3454,8215.540540540545
639,1285.7142857142858
18982,5289.179104477612
5701,3108.552631578954
6587,4274.999999999993
13604,3812.347188264053
11302,2274.064171122996
35774,8939.189189189196
7605,2257.9646017699106
9128,3432.692307692309
16515,6933.014354066992
26194,6423.529411764707
3656,1050.0000000000005
23779,8708.823529411762
25045,6068.485523385305
22381,5046.116504854367
19150,10634.61538461538
49520,9617.256637168146
26259,9700.33112582781
33074,5863.317757009351
5863,1831.3953488372117
49633,9852.7397260274
4099,802.083333333333
24135,11456.36942675159
27455,9884.164222873898
8717,2723.684210526321
23148,5378.048780487799
15022,5985.000000000001
6404,7419.999999999998
5654,5855.187319884724
6552,3149.9999999999995
5535,4161.371237458186
21216,8384.892086330929
57209,12860.091743119268
30422,7496.394230769223
7529,2970.285261489693
9000,6706.730769230771
20363,6983.49056603773
38744,8637.931034482759
9878,9831.210191082804
24031,5785.714285714283
35206,9340.116279069776
36182,6116.504854368935
12731,3841.4634146341423
41799,8250.000000000002
5820,1852.941176470582
13081,9870.967741935478
8614,2032.2580645161272
546,2091.176470588228
9895,3023.9999999999995
53211,10720.059880239518
16178,2344.5709281961467
1268,1312.4999999999995
822,1260.0
20147,5173.913043478257
15288,3121.6216216216185
14801,9407.718120805372
619,942.307692307692
4966,8087.83783783783
31369,8367.1875
15233,7947.781885397419
10447,4156.250000000002
1546,1040.0943396226414
554,1804.687499999995
4556,2344.5709281961463
6610,5331.712062256807
11684,9152.830188679243
525,1369.565217391304
59254,11931.81818181819
27403,6604.838709677413
198,821.0900473933642
22020,9017.17557251909
32690,11108.443708609271
40704,11360.655737704918
48241,10367.47572815534
38885,11687.383177570093
41279,11098.68421052631
10105,1634.4339622641446
11420,7542.253521126765
34179,10519.589552238804
2071,3127.920560747656
32269,7875.0
39003,11970.0
21118,12444.444444444436
12050,4056.818181818189
4328,2032.2580645161268
3677,1607.142857142863
35055,8701.657458563539
46601,11928.571428571431
8587,3652.1739130434703
20159,9398.148148148146
56589,9950.980392156858
5943,6130.872483221478
7488,11961.232604373765
15666,5322.115384615386
3478,3865.9090909090833
32680,8725.257069408746
197,924.7706422018346
44566,8338.235294117641
19391,10698.11320754717
7294,2010.6382978723395
6800,1910.8455882352985
2032,1640.6250000000052
1195,1610.7954545454502
28881,4474.431818181817
5987,7312.499999999995
8681,6052.9411764705865
52503,11124.535315985138
46205,11098.77800407332
21546,10762.499999999996
19291,9190.58823529412
7204,4937.837837837845
1026,1721.999999999995
22425,11270.642201834857
17560,5046.116504854367
21580,9905.660377358492
25635,4941.176470588229
24219,9319.526627218936
26311,8555.182341650674
6080,4691.489361702129
21369,4704.54545454546
40400,9450.0
11358,8999.999999999993
392,955.9248554913296
24408,3776.0252365930655
5546,1633.817427385894
31916,9273.36448598131
27419,5466.176470588239
8041,10125.000000000002
35112,8825.431034482759
13848,10772.405660377352
21012,8087.83783783783
31018,8823.095823095819
1255,5049.742268041238
42091,9775.862068965522
19482,5783.898305084743
22362,7875.0
27510,11016.393442622946
22674,6447.65625
256,1553.5714285714284
741,814.6551724137935
17540,8312.500000000004
29055,8365.384615384612
2380,1874.999999999999
12775,5021.739130434784
14967,9152.830188679243
10840,4697.896749521991
461,1055.0239234449768
32978,8154.822335025382
473,1361.4406779661017
42914,12236.538461538465
29778,6276.315789473688
68,1124.999999999999
8136,5419.745958429558
13615,3634.615384615389
32000,11454.545454545449
54380,11346.77419354839
29795,8588.028169014086
14748,8953.31950207468
51221,11063.14878892734
14059,7703.8043478260915
10077,3340.9090909090887
10783,3598.060344827587
63056,12115.384615384612
8664,8750.000000000007
63854,11549.999999999996
267,799.4923857868027
4963,2394.0
42336,8547.10144927536
16282,3445.3125
20915,12419.354838709682
15369,8947.18309859155
12910,4451.086956521742
2242,1040.7488986784138
22572,8110.074626865666
13625,6214.285714285719
49058,10867.5
1320,1485.849056603773
22377,9843.75
11051,1621.323529411761
8038,2739.130434782611
23294,10776.315789473678
33834,9673.2283464567
3545,2009.2592592592537
26233,9829.379562043796
1404,2304.8780487804856
11002,3169.2073170731715
5710,3223.9932885906005
7198,5605.932203389838
9084,1177.0462633451953
35947,5551.229508196728
726,1544.1176470588232
6192,4295.45454545455
44711,10030.051150895144
20574,4389.344262295083
20394,7639.925373134334
46868,11289.823008849551
34799,7810.714285714289
2923,1317.4904942965777
1978,889.1129032258062
37936,9775.862068965522
17326,10676.1744966443
30553,6517.241379310348
52902,8437.500000000005
3769,3222.972972972979
6284,2717.4969623329293
39802,11170.704845814978
22749,9348.02158273381
47135,11484.375000000007
32616,8015.624999999993
51679,12491.379310344826
16936,2941.2650602409603
8099,6204.545454545455
576,2034.521158129173
31040,6659.819639278566
15381,10869.71830985916
455,949.7487437185922
9801,5830.110497237575
31292,7037.234042553193
905,1822.3140495867767
54291,9795.73170731707
10420,6940.677966101696
9878,7087.5
28713,11003.424657534242
36889,7060.344827586214
5728,2746.441281138786
3453,1293.4782608695652
36824,9341.090425531918
28680,11587.500000000004
27885,9795.73170731707
6986,6750.000000000007
9957,2498.7980769230744
47289,10874.999999999993
49518,7622.519083969467
37074,13677.631578947368
43814,10404.54545454546
533,880.1470588235298
22420,6582.0895522388055
15936,7149.671052631584
2065,2187.500000000002
6186,3032.608695652179
192,1761.5131578947387
41403,8697.215777262185
43117,11549.999999999993
4563,3825.910931174089
49236,12946.335078534035
18531,4460.176991150449
5101,5824.2187500000055
4813,2923.652694610777
25597,9496.32352941176
19323,5087.885985748219
25931,9958.913649025062
14749,9551.020408163262
924,901.2261580381472
15636,7325.5813953488305
6032,2446.335078534034
18972,8451.21951219513
44736,8315.517241379313
31918,9565.950920245396
19600,7382.812500000001
58071,10723.404255319145
3655,1133.9999999999998
5533,1220.0704225352115
1740,1302.246093750001
9091,3551.4705882352887
5100,1897.104049205542
20549,6999.999999999992
14560,9423.966942148763
9813,12125.000000000002
15614,6517.241379310347
10499,6842.213114754102
31437,11318.319838056672
18113,4603.846153846149
19910,6659.819639278565
36559,8855.87188612099
46523,12464.028776978415
5863,2863.6363636363662
28679,9496.32352941176
17259,12513.698630136976
24902,10261.363636363629
6696,2816.2251655629207
27308,6276.315789473688
44696,9792.496171516086
15479,4754.716981132073
370,881.5931108719055
4208,2922.680412371129
13487,2773.584905660384
17968,10103.77358490566
16821,8701.657458563539
38139,6198.795180722891
4358,3749.999999999999
35127,11020.538243626064
11709,5784.292035398237
15709,4924.84894259819
25340,6737.500000000004
18455,7875.0
2482,1615.384615384622
17387,12554.34782608695
1088,1518.0722891566263
8307,4115.322580645158
7205,1646.590909090916
3883,1490.740740740741
1302,992.1259842519688
213,875.0000000000007
30629,5885.526315789478
23190,5553.947368421046
20939,7087.500000000001
838,1999.352331606215
11246,5671.745152354576
30352,6176.470588235292
28114,5964.497041420118
29416,5388.157894736846
9741,2940.000000000005
33113,10766.601562499998
9627,3998.70466321243
24878,7042.067307692314
7260,7825.781249999999
3498,2377.358490566037
36008,11617.021276595737
28155,7335.616438356161
38355,8122.197309417041
31558,9860.294117647056
2110,2222.392638036816
15264,4807.894736842108
41766,8031.456953642383
30551,8820.0
1005,1272.7272727272723
33425,9352.827763496138
2596,1631.2500000000066
14649,6575.242718446605
11390,6834.905660377353
5888,3682.835820895518
660,1019.5312500000008
41715,7674.54545454545
15923,6022.058823529418
14628,7932.989690721647
7743,5451.923076923075
48146,10728.260869565216
42914,8424.41860465117
32543,10118.951612903227
4495,4643.814432989688
10912,11953.846153846154
23906,6911.500815660689
18804,7343.841642228739
23175,8259.640102827761
21271,7610.738255033556
12895,7070.564516129038
1174,1325.495049504951
4053,1544.1176470588234
35385,8795.992115637326
49014,12587.954110898652
1560,2887.499999999994
14169,7272.935779816507
27671,7171.719955898572
20356,10080.0
16634,7077.531645569621
17940,6128.404669260703
3401,1749.999999999998
5207,3157.51789976134
643,2113.1484794275434
32535,9372.699386503062
27495,7188.461538461531
14034,3733.069977426636
27743,7579.225352112671
31141,11235.342019543976
34603,7783.430232558141
3484,1642.6380368098105
11611,4593.750000000005
616,907.068062827225
12649,2723.684210526321
30207,7436.440677966096
9300,5188.775510204087
6776,1968.75
30003,11079.941860465113
18412,6260.869565217398
14002,3994.019138755972
18564,5901.639344262302
50120,12567.525773195875
26888,7875.0
2807,905.544147843942
26840,7431.635388739951
23967,3561.76470588235
34037,8999.999999999993
29927,8278.84615384616
7356,4442.307692307691
24551,8736.792452830181
26679,10948.170731707314
29875,10837.155963302755
39331,9532.894736842109
26276,7089.879154078555
25940,8807.565789473678
2191,1161.8852459016396
14548,5721.618953603163
2672,1722.65625
16875,8845.890410958897
22096,5365.384615384622
37621,5767.605633802824
37009,7628.90625
17619,4973.684210526324
17891,7958.480565371018
26405,10391.752577319592
1281,3413.793103448269
4114,4034.4827586206848
15539,7691.447368421051
774,887.323943661972
30225,11300.847457627116
31264,11587.500000000004
9557,5943.396226415099
22638,9191.80327868852
1004,824.1279069767436
885,2304.878048780486
8115,1874.9999999999995
570,1050.0000000000005
10070,2734.3749999999977
3361,2571.428571428571
13875,5249.9999999999945
1482,1141.3043478260868
10096,10093.92265193371
16440,4921.875
64769,12658.878504672894
14057,4067.307692307688
49125,11134.88372093024
27767,7102.941176470592
35164,8842.105263157897
32285,6125.000000000001
25586,7529.605263157887
24805,10367.47572815534
42600,11996.4953271028
568,1610.7954545454504
40879,8113.636363636361
32254,9843.75
16840,7068.897637795271
1425,1307.95847750865
159,954.1382252559728
28498,8662.500000000002
237,837.7659574468082
4290,1118.8524590163931
7345,7875.0
489,2759.818731117824
21551,6521.484375
18128,7503.537735849064
574,889.1129032258062
15296,3374.9999999999955
28965,8809.322033898305
28538,5790.441176470582
20225,6927.385892116188
20207,6828.671328671336
1469,1510.2739726027394
14547,8939.189189189196
38767,10912.500000000002
42118,11572.580645161295
42705,12651.639344262292
9773,6999.999999999992
7918,5230.627306273057
705,940.0121802679654
