birth,life,deltactcf,clife,cof,sep,face,frip
0.0075,50,20,17.0,1.7,74,1.0,0.013212139898038058
0.0075,50,3000,17.0,1.7,100,1.0,0.011408540460330005
0.0075,50,3000,17.0,1.7,74,1.0,0.01115131881779731
0.0075,50,400,17.0,1.7,100,1.0,0.012736811884062647
0.0075,50,400,17.0,1.7,74,1.0,0.01244244510147186
0.0075,50,40,17.0,1.7,100,1.0,0.013266444620074517
0.0075,50,40,17.0,1.7,74,1.0,0.012962491950862732
0.0075,50,4,17.0,1.7,100,1.0,0.013356812206648494
0.0075,50,4,17.0,1.7,74,1.0,0.013274983343403803
0.0075,50,5000,17.0,1.7,100,1.0,0.011558946112034065
0.0075,50,5000,17.0,1.7,74,1.0,0.011253662900270104
0.0075,50,8,17.0,1.7,100,1.0,0.013172952789561121
0.0075,50,8,17.0,1.7,74,1.0,0.013458012350075125
0.01,50,1000,17.0,1.7,100,1.0,0.012196428974660882
0.01,50,1000,17.0,1.7,74,1.0,0.011808030402475474
0.01,50,100,17.0,1.7,100,1.0,0.013713967967225278
0.01,50,100,17.0,1.7,74,1.0,0.013611465197329486
0.01,50,10,17.0,1.7,100,1.0,0.014012756657365441
0.01,50,10,17.0,1.7,74,1.0,0.013906013372424121
0.01,50,1500,17.0,1.7,100,1.0,0.011655408958209003
0.01,50,1500,17.0,1.7,74,1.0,0.01139756100284496
0.01,50,200,17.0,1.7,100,1.0,0.01331588090130486
0.01,50,200,17.0,1.7,74,1.0,0.01314940811700437
0.01,50,20,17.0,1.7,100,1.0,0.013907246891078888
0.01,50,20,17.0,1.7,74,1.0,0.013909329803086155
0.01,50,3000,17.0,1.7,100,1.0,0.011560776786722366
0.01,50,3000,17.0,1.7,74,1.0,0.011019804289647352
0.01,50,400,17.0,1.7,100,1.0,0.01270410329198858
0.01,50,400,17.0,1.7,74,1.0,0.012696327608261672
0.01,50,40,17.0,1.7,100,1.0,0.013894328940789367
0.01,50,40,17.0,1.7,74,1.0,0.01389821175775788
0.01,50,4,17.0,1.7,100,1.0,0.01416513169567251
0.01,50,4,17.0,1.7,74,1.0,0.013946444545631629
0.01,50,5000,17.0,1.7,100,1.0,0.011359146115259924
0.01,50,5000,17.0,1.7,74,1.0,0.011006883485713789
0.01,50,8,17.0,1.7,100,1.0,0.013995611219535799
0.01,50,8,17.0,1.7,74,1.0,0.013822108793318006
0.025,50,1000,17.0,1.7,100,1.0,0.012673391506314618
0.025,50,1000,17.0,1.7,74,1.0,0.012403925869772093
0.025,50,100,17.0,1.7,100,1.0,0.016900982273907645
0.025,50,100,17.0,1.7,74,1.0,0.01704132821000835
0.025,50,10,17.0,1.7,100,1.0,0.017908396909627575
0.025,50,10,17.0,1.7,74,1.0,0.017895057860734725
0.025,50,1500,17.0,1.7,100,1.0,0.011950007258181584
0.025,50,1500,17.0,1.7,74,1.0,0.011541595584047881
0.025,50,200,17.0,1.7,100,1.0,0.01620302101646801
