birth,deltactcf,clife,cof,sep,face,frip
0.025,10,30.0,3.0,100,1.0,0.02547855928530951
0.025,10,30.0,3.0,500,1.0,0.025471949064968833
0.025,200,30.0,3.0,100,1.0,0.02249319643988133
0.025,200,30.0,3.0,500,1.0,0.024241058035267844
0.025,20,30.0,3.0,100,1.0,0.024937881262708756
0.025,20,30.0,3.0,500,1.0,0.025228940964698823
0.025,400,30.0,3.0,100,1.0,0.021390936364545483
0.025,40,30.0,3.0,100,1.0,0.0247225907530251
0.025,40,30.0,3.0,500,1.0,0.025234607820260675
0.025,4,30.0,3.0,100,1.0,0.025296513217107238
0.025,4,30.0,3.0,500,1.0,0.026126254208473615
0.025,80,30.0,3.0,100,1.0,0.02380140004666822
0.025,80,30.0,3.0,500,1.0,0.02505015167172239
0.025,8,30.0,3.0,100,1.0,0.025271819060635355
0.025,8,30.0,3.0,500,1.0,0.02609803660122004
0.0001,1000,30.0,30.0,100,1.0,0.008974749158305277
0.0001,1000,30.0,30.0,500,1.0,0.010116520550685022
0.0001,100,30.0,30.0,100,1.0,0.009034627820927364
0.0001,100,30.0,30.0,500,1.0,0.00983182772759092
0.0001,10,30.0,30.0,100,1.0,0.009244728157605254
0.0001,10,30.0,30.0,500,1.0,0.00985724524150805
0.0001,1500,30.0,30.0,100,1.0,0.008940511350378346
0.0001,1500,30.0,30.0,500,1.0,0.009980082669422314
0.0001,200,30.0,30.0,100,1.0,0.009195703190106336
0.0001,200,30.0,30.0,500,1.0,0.009671155705190173
0.0001,20,30.0,30.0,100,1.0,0.009075655855195174
0.0001,20,30.0,30.0,500,1.0,0.009506583552785093
0.0001,3000,30.0,30.0,100,1.0,0.009056031867728924
0.0001,3000,30.0,30.0,500,1.0,0.009772092403080102
0.0001,400,30.0,30.0,100,1.0,0.008987752925097504
0.0001,400,30.0,30.0,500,1.0,0.010323444114803827
0.0001,40,30.0,30.0,100,1.0,0.009153895129837662
0.0001,40,30.0,30.0,500,1.0,0.009862962098736624
0.0001,4,30.0,30.0,100,1.0,0.00924106470215674
0.0001,4,30.0,30.0,500,1.0,0.009927214240474682
0.0001,800,30.0,30.0,100,1.0,0.008698966632221075
0.0001,800,30.0,30.0,500,1.0,0.010002500083336112
0.0001,80,30.0,30.0,100,1.0,0.009230304343478116
0.0001,80,30.0,30.0,500,1.0,0.010030884362812093
0.0001,8,30.0,30.0,100,1.0,0.008898493283109437
0.0001,8,30.0,30.0,500,1.0,0.009846444881496049
0.00025,1000,30.0,30.0,100,1.0,0.009040451348378279
0.00025,1000,30.0,30.0,500,1.0,0.00990896363212107
0.00025,100,30.0,30.0,100,1.0,0.009021954065135505
0.00025,100,30.0,30.0,500,1.0,0.009378679289309643
0.00025,10,30.0,30.0,100,1.0,0.008968412280409347
0.00025,10,30.0,30.0,500,1.0,0.010062185406180205
