birth,life,deltactcf,clife,cof,sep,face,frip
0.05,50,100,17.0,17.0,74,1.0,0.012356561050523856
0.05,50,10,17.0,17.0,100,1.0,0.013436734463459088
0.05,50,10,17.0,17.0,74,1.0,0.013310151315804633
0.05,50,1500,17.0,17.0,100,1.0,0.007046289456281553
0.05,50,1500,17.0,17.0,74,1.0,0.0068059553955939385
0.05,50,200,17.0,17.0,100,1.0,0.0115271310827594
0.05,50,200,17.0,17.0,74,1.0,0.011707959575384857
0.05,50,20,17.0,17.0,100,1.0,0.013112096969305957
0.05,50,20,17.0,17.0,74,1.0,0.013425902030677913
0.05,50,3000,17.0,17.0,100,1.0,0.006309917901901644
0.05,50,3000,17.0,17.0,74,1.0,0.006061290159057865
0.05,50,400,17.0,17.0,100,1.0,0.010224690720818077
0.05,50,400,17.0,17.0,74,1.0,0.009971724198316562
0.05,50,40,17.0,17.0,100,1.0,0.012836894143453927
0.05,50,40,17.0,17.0,74,1.0,0.012997236130536667
0.05,50,4,17.0,17.0,100,1.0,0.013380819045468475
0.05,50,4,17.0,17.0,74,1.0,0.013682804791782356
0.05,50,5000,17.0,17.0,100,1.0,0.006162588106259778
0.05,50,5000,17.0,17.0,74,1.0,0.0059944526755039826
0.05,50,8,17.0,17.0,100,1.0,0.013340355489604671
0.05,50,8,17.0,17.0,74,1.0,0.013554022760735772
0.075,50,1000,17.0,17.0,100,1.0,0.008699408054968629
0.075,50,1000,17.0,17.0,74,1.0,0.008420575907906349
0.075,50,100,17.0,17.0,100,1.0,0.015175659284827175
0.075,50,100,17.0,17.0,74,1.0,0.015217776553999718
0.075,50,10,17.0,17.0,100,1.0,0.01624457652542783
0.075,50,10,17.0,17.0,74,1.0,0.01674352927351363
0.075,50,1500,17.0,17.0,100,1.0,0.007197320924531041
0.075,50,1500,17.0,17.0,74,1.0,0.006913232471491475
0.075,50,200,17.0,17.0,100,1.0,0.01399400796787045
0.075,50,200,17.0,17.0,74,1.0,0.014173647962063904
0.075,50,20,17.0,17.0,100,1.0,0.016168457555767027
0.075,50,20,17.0,17.0,74,1.0,0.01649777761392465
0.075,50,3000,17.0,17.0,100,1.0,0.006174760883240052
0.075,50,3000,17.0,17.0,74,1.0,0.006001277670377172
0.075,50,400,17.0,17.0,100,1.0,0.01219114663139728
0.075,50,400,17.0,17.0,74,1.0,0.011842307364404494
0.075,50,40,17.0,17.0,100,1.0,0.015872491491798254
0.075,50,40,17.0,17.0,74,1.0,0.016137009122266947
0.075,50,4,17.0,17.0,100,1.0,0.016653992806335585
0.075,50,4,17.0,17.0,74,1.0,0.016913264730076292
0.075,50,5000,17.0,17.0,100,1.0,0.006038039323214891
0.075,50,5000,17.0,17.0,74,1.0,0.0059899791010454085
0.075,50,8,17.0,17.0,100,1.0,0.016369349505637187
0.075,50,8,17.0,17.0,74,1.0,0.01650582613083621
0.1,50,1000,17.0,17.0,100,1.0,0.00928670403774841
0.1,50,1000,17.0,17.0,74,1.0,0.00884669568403177
0.1,50,100,17.0,17.0,100,1.0,0.017747413814592317
0.1,50,100,17.0,17.0,74,1.0,0.01757510835428221
0.1,50,10,17.0,17.0,100,1.0,0.019505009611591975
0.1,50,10,17.0,17.0,74,1.0,0.01962894447606298
0.1,50,1500,17.0,17.0,100,1.0,0.0074851881775219245
0.1,50,1500,17.0,17.0,74,1.0,0.007234334424748786
0.1,50,200,17.0,17.0,100,1.0,0.016195797879437937
0.1,50,200,17.0,17.0,74,1.0,0.01621263015762927
0.1,50,20,17.0,17.0,100,1.0,0.01911727021990091
0.1,50,20,17.0,17.0,74,1.0,0.019123103368026674
0.1,50,3000,17.0,17.0,100,1.0,0.006131091557195204
0.1,50,3000,17.0,17.0,74,1.0,0.005932705135797121
0.1,50,400,17.0,17.0,100,1.0,0.013710354565836106
0.1,50,400,17.0,17.0,74,1.0,0.013705734885124875
0.1,50,40,17.0,17.0,100,1.0,0.01891582268922226
0.1,50,40,17.0,17.0,74,1.0,0.01896217335302643
0.1,50,4,17.0,17.0,100,1.0,0.0197829745054539
0.1,50,4,17.0,17.0,74,1.0,0.0195977412078075
0.1,50,5000,17.0,17.0,100,1.0,0.006086705210787857
0.1,50,5000,17.0,17.0,74,1.0,0.005766998546059499
0.1,50,8,17.0,17.0,100,1.0,0.019549375429808984
0.1,50,8,17.0,17.0,74,1.0,0.01944169952049918
0.0001,66,1000,17.0,17.0,100,1.0,0.0067900256455749285
0.0001,66,1000,17.0,17.0,74,1.0,0.006629657798450843
0.0001,66,100,17.0,17.0,100,1.0,0.006739799029016597
0.0001,66,100,17.0,17.0,74,1.0,0.006640114542790392
0.0001,66,10,17.0,17.0,100,1.0,0.006909540476459298
0.0001,66,10,17.0,17.0,74,1.0,0.006734906394271868
0.0001,66,1500,17.0,17.0,100,1.0,0.006926537524798787
0.0001,66,1500,17.0,17.0,74,1.0,0.006734800933513816
0.0001,66,200,17.0,17.0,100,1.0,0.006868675301214535
0.0001,66,200,17.0,17.0,74,1.0,0.0066604039519247826
0.0001,66,20,17.0,17.0,100,1.0,0.0068469572089872414
0.0001,66,20,17.0,17.0,74,1.0,0.006643595988520907
0.0001,66,3000,17.0,17.0,100,1.0,0.007009959838061904
0.0001,66,3000,17.0,17.0,74,1.0,0.006659702948062438
0.0001,66,400,17.0,17.0,100,1.0,0.006870885014274424
0.0001,66,400,17.0,17.0,74,1.0,0.0066673978612558265
0.0001,66,40,17.0,17.0,100,1.0,0.006989788544976532
0.0001,66,40,17.0,17.0,74,1.0,0.0066322918359725406
0.0001,66,4,17.0,17.0,100,1.0,0.006907319472894724
0.0001,66,4,17.0,17.0,74,1.0,0.0069186922369715645
0.0001,66,5000,17.0,17.0,100,1.0,0.006833624735882837
0.0001,66,5000,17.0,17.0,74,1.0,0.006758491141916681
0.0001,66,8,17.0,17.0,100,1.0,0.006716140582912628
0.0001,66,8,17.0,17.0,74,1.0,0.0066755493574958405
0.00025,66,1000,17.0,17.0,100,1.0,0.006720163228439168
0.00025,66,1000,17.0,17.0,74,1.0,0.006757491125787388
0.00025,66,100,17.0,17.0,100,1.0,0.006792609558218681
0.00025,66,100,17.0,17.0,74,1.0,0.006590147235625388
0.00025,66,10,17.0,17.0,100,1.0,0.006852868594654752
0.00025,66,10,17.0,17.0,74,1.0,0.006671519515823456
0.00025,66,1500,17.0,17.0,100,1.0,0.006816319618058356
0.00025,66,1500,17.0,17.0,74,1.0,0.006782605674781355
0.00025,66,200,17.0,17.0,100,1.0,0.007039095791867611
0.00025,66,200,17.0,17.0,74,1.0,0.006818525608973842
0.00025,66,20,17.0,17.0,100,1.0,0.006853179889998226
0.00025,66,20,17.0,17.0,74,1.0,0.00667286817281172
0.00025,66,3000,17.0,17.0,100,1.0,0.006833240858723528
0.00025,66,3000,17.0,17.0,74,1.0,0.006650656896451184
0.00025,66,400,17.0,17.0,100,1.0,0.006748271746318489
0.00025,66,400,17.0,17.0,74,1.0,0.006696815209178312
0.00025,66,40,17.0,17.0,100,1.0,0.006652473426990758
0.00025,66,40,17.0,17.0,74,1.0,0.006782510139741708
0.00025,66,4,17.0,17.0,100,1.0,0.006836119937418345
0.00025,66,4,17.0,17.0,74,1.0,0.006800065013455552
0.00025,66,5000,17.0,17.0,100,1.0,0.0068982128744012
0.00025,66,5000,17.0,17.0,74,1.0,0.006591440060447625
0.00025,66,8,17.0,17.0,100,1.0,0.006864484911046952
0.00025,66,8,17.0,17.0,74,1.0,0.006846073199691807
0.0005,66,1000,17.0,17.0,100,1.0,0.007206606558170293
0.0005,66,1000,17.0,17.0,74,1.0,0.006603131316013782
0.0005,66,100,17.0,17.0,100,1.0,0.0069855594445071695
0.0005,66,100,17.0,17.0,74,1.0,0.006782894761329898
0.0005,66,10,17.0,17.0,100,1.0,0.006766102679075469
0.0005,66,10,17.0,17.0,74,1.0,0.006746260175412258
0.0005,66,1500,17.0,17.0,100,1.0,0.006646965273633446
0.0005,66,1500,17.0,17.0,74,1.0,0.00681691764259225
0.0005,66,200,17.0,17.0,100,1.0,0.006981393248278198
0.0005,66,200,17.0,17.0,74,1.0,0.006822607560667852
0.0005,66,20,17.0,17.0,100,1.0,0.006737198987080437
0.0005,66,20,17.0,17.0,74,1.0,0.006648637012755789
0.0005,66,3000,17.0,17.0,100,1.0,0.007009884030387587
0.0005,66,3000,17.0,17.0,74,1.0,0.006571844210886776
0.0005,66,400,17.0,17.0,100,1.0,0.0068030129518218034
0.0005,66,400,17.0,17.0,74,1.0,0.006808485744807299
0.0005,66,40,17.0,17.0,100,1.0,0.006934458620300328
0.0005,66,40,17.0,17.0,74,1.0,0.006734092485362667
0.0005,66,4,17.0,17.0,100,1.0,0.006715430894046678
0.0005,66,4,17.0,17.0,74,1.0,0.006929024909831052
0.0005,66,5000,17.0,17.0,100,1.0,0.006712353425055243
0.0005,66,5000,17.0,17.0,74,1.0,0.006642000429287321
0.0005,66,8,17.0,17.0,100,1.0,0.006894567654317005
0.0005,66,8,17.0,17.0,74,1.0,0.006817969768743168
0.00075,66,1000,17.0,17.0,100,1.0,0.006724618139002242
0.00075,66,1000,17.0,17.0,74,1.0,0.006720687802656867
0.00075,66,100,17.0,17.0,100,1.0,0.006991225664930079
0.00075,66,100,17.0,17.0,74,1.0,0.006716095917179805
0.00075,66,10,17.0,17.0,100,1.0,0.006869804351683092
0.00075,66,10,17.0,17.0,74,1.0,0.006906673432698046
0.00075,66,1500,17.0,17.0,100,1.0,0.006772630203712963
0.00075,66,1500,17.0,17.0,74,1.0,0.0067034046454843565
0.00075,66,200,17.0,17.0,100,1.0,0.006906975918966435
0.00075,66,200,17.0,17.0,74,1.0,0.006791810537887088
0.00075,66,20,17.0,17.0,100,1.0,0.006920219680962596
0.00075,66,20,17.0,17.0,74,1.0,0.006867557417179185
0.00075,66,3000,17.0,17.0,100,1.0,0.0069302182293262795
0.00075,66,3000,17.0,17.0,74,1.0,0.006897043004415704
0.00075,66,400,17.0,17.0,100,1.0,0.006814017968031743
0.00075,66,400,17.0,17.0,74,1.0,0.006707419598579133
0.00075,66,40,17.0,17.0,100,1.0,0.006839882901337118
0.00075,66,40,17.0,17.0,74,1.0,0.006534225738132253
0.00075,66,4,17.0,17.0,100,1.0,0.006740666784948144
0.00075,66,4,17.0,17.0,74,1.0,0.0068078765538401986
0.00075,66,5000,17.0,17.0,100,1.0,0.006741142599074179
0.00075,66,5000,17.0,17.0,74,1.0,0.006584906456307608
0.00075,66,8,17.0,17.0,100,1.0,0.006978214164744593
0.00075,66,8,17.0,17.0,74,1.0,0.007073282819698085
0.001,66,1000,17.0,17.0,100,1.0,0.007065465572025355
0.001,66,1000,17.0,17.0,74,1.0,0.006623802865306761
0.001,66,100,17.0,17.0,100,1.0,0.00680130002096808
0.001,66,100,17.0,17.0,74,1.0,0.00680229457795225
0.001,66,10,17.0,17.0,100,1.0,0.006991153083114244
0.001,66,10,17.0,17.0,74,1.0,0.006867846503727727
0.001,66,1500,17.0,17.0,100,1.0,0.006828037548992726
0.001,66,1500,17.0,17.0,74,1.0,0.006756076710914692
0.001,66,200,17.0,17.0,100,1.0,0.006834223132631171
0.001,66,200,17.0,17.0,74,1.0,0.006899020703807878
0.001,66,20,17.0,17.0,100,1.0,0.0069303908127550445
0.001,66,20,17.0,17.0,74,1.0,0.006743409012800455
0.001,66,3000,17.0,17.0,100,1.0,0.006881099695156373
0.001,66,3000,17.0,17.0,74,1.0,0.006600627553546149
0.001,66,400,17.0,17.0,100,1.0,0.006923051984709431
0.001,66,400,17.0,17.0,74,1.0,0.006647135747847049
0.001,66,40,17.0,17.0,100,1.0,0.007104348457233181
0.001,66,40,17.0,17.0,74,1.0,0.006657433680692121
0.001,66,4,17.0,17.0,100,1.0,0.006864109098533847
0.001,66,4,17.0,17.0,74,1.0,0.006794345318224736
0.001,66,5000,17.0,17.0,100,1.0,0.00688629171438249
0.001,66,5000,17.0,17.0,74,1.0,0.006788074745622448
0.001,66,8,17.0,17.0,100,1.0,0.006838015129276278
0.001,66,8,17.0,17.0,74,1.0,0.006905592770106714
0.0025,66,1000,17.0,17.0,100,1.0,0.006930081130340812
0.0025,66,1000,17.0,17.0,74,1.0,0.006681613971441226
0.0025,66,100,17.0,17.0,100,1.0,0.007193491830513396
0.0025,66,100,17.0,17.0,74,1.0,0.006981919063210697
0.0025,66,10,17.0,17.0,100,1.0,0.00703970386619139
0.0025,66,10,17.0,17.0,74,1.0,0.006963907606450228
0.0025,66,1500,17.0,17.0,100,1.0,0.0070379764189745
0.0025,66,1500,17.0,17.0,74,1.0,0.006709472981574144
0.0025,66,200,17.0,17.0,100,1.0,0.007004856529944032
0.0025,66,200,17.0,17.0,74,1.0,0.007065322393537365
0.0025,66,20,17.0,17.0,100,1.0,0.007013787319150309
0.0025,66,20,17.0,17.0,74,1.0,0.007169727303293974
0.0025,66,3000,17.0,17.0,100,1.0,0.00683732640849046
0.0025,66,3000,17.0,17.0,74,1.0,0.006944138056817294
0.0025,66,400,17.0,17.0,100,1.0,0.006977577057694479
0.0025,66,400,17.0,17.0,74,1.0,0.006823031885129661
0.0025,66,40,17.0,17.0,100,1.0,0.007194088614332489
0.0025,66,40,17.0,17.0,74,1.0,0.0070354707954346654
0.0025,66,4,17.0,17.0,100,1.0,0.0070356812206648495
0.0025,66,4,17.0,17.0,74,1.0,0.007220373281454912
0.0025,66,5000,17.0,17.0,100,1.0,0.006861767125276214
0.0025,66,5000,17.0,17.0,74,1.0,0.006714585967267462
0.0025,66,8,17.0,17.0,100,1.0,0.007290925660091292
0.0025,66,8,17.0,17.0,74,1.0,0.006890246368737957
0.005,66,1000,17.0,17.0,100,1.0,0.007023513282472298
0.005,66,1000,17.0,17.0,74,1.0,0.007014348866669066
0.005,66,100,17.0,17.0,100,1.0,0.0073840545815255084
0.005,66,100,17.0,17.0,74,1.0,0.0071216769004959135
0.005,66,10,17.0,17.0,100,1.0,0.007467860771947935
0.005,66,10,17.0,17.0,74,1.0,0.007405315470348777
0.005,66,1500,17.0,17.0,100,1.0,0.006943747479798062
0.005,66,1500,17.0,17.0,74,1.0,0.006677644924794072
0.005,66,200,17.0,17.0,100,1.0,0.0074372328585944935
0.005,66,200,17.0,17.0,74,1.0,0.007108790836576768
0.005,66,20,17.0,17.0,100,1.0,0.0073325795577348024
0.005,66,20,17.0,17.0,74,1.0,0.007396448081668811
0.005,66,3000,17.0,17.0,100,1.0,0.006776823819739028
0.005,66,3000,17.0,17.0,74,1.0,0.006727876504211606
0.005,66,400,17.0,17.0,100,1.0,0.007167188180454523
0.005,66,400,17.0,17.0,74,1.0,0.007163245809175582
0.005,66,40,17.0,17.0,100,1.0,0.007489207890449846
0.005,66,40,17.0,17.0,74,1.0,0.007260468220951454
0.005,66,4,17.0,17.0,100,1.0,0.007479920643881353
0.005,66,4,17.0,17.0,74,1.0,0.0074312451689667455
0.005,66,5000,17.0,17.0,100,1.0,0.006737726414942176
0.005,66,5000,17.0,17.0,74,1.0,0.006795584792310546
0.005,66,8,17.0,17.0,100,1.0,0.007538469975322182
0.005,66,8,17.0,17.0,74,1.0,0.007220687182299466
0.0075,66,1000,17.0,17.0,100,1.0,0.007013324408458201
0.0075,66,1000,17.0,17.0,74,1.0,0.006926372261587346
0.0075,66,100,17.0,17.0,100,1.0,0.007671502766173648
0.0075,66,100,17.0,17.0,74,1.0,0.0073516508330779525
0.0075,66,10,17.0,17.0,100,1.0,0.0076661478410942115
0.0075,66,10,17.0,17.0,74,1.0,0.007624436870569872
0.0075,66,1500,17.0,17.0,100,1.0,0.006834981209374345
0.0075,66,1500,17.0,17.0,74,1.0,0.006926635293125075
0.0075,66,200,17.0,17.0,100,1.0,0.007565397828997242
0.0075,66,200,17.0,17.0,74,1.0,0.007462557088389763
0.0075,66,20,17.0,17.0,100,1.0,0.0077908595299924195
0.0075,66,20,17.0,17.0,74,1.0,0.007619818930081999
0.0075,66,3000,17.0,17.0,100,1.0,0.006784246520105163
0.0075,66,3000,17.0,17.0,74,1.0,0.006742392867378755
0.0075,66,400,17.0,17.0,100,1.0,0.007313584090065969
0.0075,66,400,17.0,17.0,74,1.0,0.0072517497180475616
0.0075,66,40,17.0,17.0,100,1.0,0.007729231116630914
0.0075,66,40,17.0,17.0,74,1.0,0.0075369019599571705
0.0075,66,4,17.0,17.0,100,1.0,0.007792327295601542
0.0075,66,4,17.0,17.0,74,1.0,0.007727042743865596
0.0075,66,5000,17.0,17.0,100,1.0,0.006880628719818062
0.0075,66,5000,17.0,17.0,74,1.0,0.006726555142948956
0.0075,66,8,17.0,17.0,100,1.0,0.007790467588186906
0.0075,66,8,17.0,17.0,74,1.0,0.00777818873009118
0.01,66,1000,17.0,17.0,100,1.0,0.007414238939337731
0.01,66,1000,17.0,17.0,74,1.0,0.006971256360214247
0.01,66,100,17.0,17.0,100,1.0,0.007958138034484427
0.01,66,100,17.0,17.0,74,1.0,0.007840030918612831
0.01,66,10,17.0,17.0,100,1.0,0.007973799577412538
0.01,66,10,17.0,17.0,74,1.0,0.007873019043731475
0.01,66,1500,17.0,17.0,100,1.0,0.006922316488975629
0.01,66,1500,17.0,17.0,74,1.0,0.006790174035065081
0.01,66,200,17.0,17.0,100,1.0,0.007714667978515783
0.01,66,200,17.0,17.0,74,1.0,0.007572913707044902
0.01,66,20,17.0,17.0,100,1.0,0.008109387248181422
0.01,66,20,17.0,17.0,74,1.0,0.007954586116153238
0.01,66,3000,17.0,17.0,100,1.0,0.006887203019403538
0.01,66,3000,17.0,17.0,74,1.0,0.006703036153188575
0.01,66,400,17.0,17.0,100,1.0,0.007569917256729947
0.01,66,400,17.0,17.0,74,1.0,0.007345397630482873
0.01,66,40,17.0,17.0,100,1.0,0.008106716237358667
0.01,66,40,17.0,17.0,74,1.0,0.007900453729402583
0.01,66,4,17.0,17.0,100,1.0,0.008005206535589284
0.01,66,4,17.0,17.0,74,1.0,0.00799128770067011
0.01,66,5000,17.0,17.0,100,1.0,0.006694938628042388
0.01,66,5000,17.0,17.0,74,1.0,0.006692452855939363
0.01,66,8,17.0,17.0,100,1.0,0.007769204342005516
0.01,66,8,17.0,17.0,74,1.0,0.007937858799211401
0.025,66,1000,17.0,17.0,100,1.0,0.007541570025322989
0.025,66,1000,17.0,17.0,74,1.0,0.0073617887137137445
0.025,66,100,17.0,17.0,100,1.0,0.009352858917079307
0.025,66,100,17.0,17.0,74,1.0,0.009464306496258625
0.025,66,10,17.0,17.0,100,1.0,0.009926940757108985
0.025,66,10,17.0,17.0,74,1.0,0.009626649065059362
0.025,66,1500,17.0,17.0,100,1.0,0.0069934111840513555
0.025,66,1500,17.0,17.0,74,1.0,0.007140943960634601
0.025,66,200,17.0,17.0,100,1.0,0.00932455362183261
0.025,66,200,17.0,17.0,74,1.0,0.009006676286342087
0.025,66,20,17.0,17.0,100,1.0,0.009793348279810965
0.025,66,20,17.0,17.0,74,1.0,0.009741447442700689
0.025,66,3000,17.0,17.0,100,1.0,0.0066762657462217136
0.025,66,3000,17.0,17.0,74,1.0,0.006633933301653749
0.025,66,400,17.0,17.0,100,1.0,0.008559276762528429
0.025,66,400,17.0,17.0,74,1.0,0.008453793919753047
0.025,66,40,17.0,17.0,100,1.0,0.009680531944063615
0.025,66,40,17.0,17.0,74,1.0,0.009640509090096987
0.025,66,4,17.0,17.0,100,1.0,0.009759900966144616
0.025,66,4,17.0,17.0,74,1.0,0.00977079655130914
0.025,66,5000,17.0,17.0,100,1.0,0.0066075872191486956
0.025,66,5000,17.0,17.0,74,1.0,0.006560001588114945
0.025,66,8,17.0,17.0,100,1.0,0.009917277698027388
0.025,66,8,17.0,17.0,74,1.0,0.009847957845473935
0.05,66,1000,17.0,17.0,100,1.0,0.008675206051710512
0.05,66,1000,17.0,17.0,74,1.0,0.00803126548124048
0.05,66,100,17.0,17.0,100,1.0,0.01201681640026452
0.05,66,100,17.0,17.0,74,1.0,0.011778368545114782
0.05,66,10,17.0,17.0,100,1.0,0.01264652816980919
0.05,66,10,17.0,17.0,74,1.0,0.012730742200911074
0.05,66,1500,17.0,17.0,100,1.0,0.007536747366893014
0.05,66,1500,17.0,17.0,74,1.0,0.007306513008274327
0.05,66,200,17.0,17.0,100,1.0,0.01137043178115776
0.05,66,200,17.0,17.0,74,1.0,0.011314199768199026
0.05,66,20,17.0,17.0,100,1.0,0.01248810142099066
0.05,66,20,17.0,17.0,74,1.0,0.012569480383324155
0.05,66,3000,17.0,17.0,100,1.0,0.006657307375925418
0.05,66,3000,17.0,17.0,74,1.0,0.0064854675075404445
0.05,66,400,17.0,17.0,100,1.0,0.010302911337279633
0.05,66,400,17.0,17.0,74,1.0,0.010135221074994297
0.05,66,40,17.0,17.0,100,1.0,0.01233275859288053
0.05,66,40,17.0,17.0,74,1.0,0.012467179194134467
0.05,66,4,17.0,17.0,100,1.0,0.012523866513976032
0.05,66,4,17.0,17.0,74,1.0,0.012616743818448685
0.05,66,5000,17.0,17.0,100,1.0,0.00650666139776448
0.05,66,5000,17.0,17.0,74,1.0,0.0062910058457164054
0.05,66,8,17.0,17.0,100,1.0,0.012508316263165535
0.05,66,8,17.0,17.0,74,1.0,0.012738562603544296
0.075,66,1000,17.0,17.0,100,1.0,0.009301961321956806
0.075,66,1000,17.0,17.0,74,1.0,0.008845415709469968
0.075,66,100,17.0,17.0,100,1.0,0.014306725914934112
0.075,66,100,17.0,17.0,74,1.0,0.014372108536312798
0.075,66,10,17.0,17.0,100,1.0,0.014976688333682802
0.075,66,10,17.0,17.0,74,1.0,0.015324190712753432
0.075,66,1500,17.0,17.0,100,1.0,0.008117559960644527
0.075,66,1500,17.0,17.0,74,1.0,0.007501263845269394
0.075,66,200,17.0,17.0,100,1.0,0.013149342731334376
0.075,66,200,17.0,17.0,74,1.0,0.013131845444511778
0.075,66,20,17.0,17.0,100,1.0,0.015085390086936885
0.075,66,20,17.0,17.0,74,1.0,0.014920677292030057
0.075,66,3000,17.0,17.0,100,1.0,0.006758729979515799
0.075,66,3000,17.0,17.0,74,1.0,0.006467712612876244
0.075,66,400,17.0,17.0,100,1.0,0.011765033306988823
0.075,66,400,17.0,17.0,74,1.0,0.01184293986308535
0.075,66,40,17.0,17.0,100,1.0,0.01474130711785674
0.075,66,40,17.0,17.0,74,1.0,0.015208162343632271
0.075,66,4,17.0,17.0,100,1.0,0.015339968386586881
0.075,66,4,17.0,17.0,74,1.0,0.015390698697905266
0.075,66,5000,17.0,17.0,100,1.0,0.006360857433184406
0.075,66,5000,17.0,17.0,74,1.0,0.006279044823303602
0.075,66,8,17.0,17.0,100,1.0,0.015235555412184068
0.075,66,8,17.0,17.0,74,1.0,0.01566088853967691
0.1,66,1000,17.0,17.0,100,1.0,0.009981136059379257
0.1,66,1000,17.0,17.0,74,1.0,0.009559320081199467
0.1,66,100,17.0,17.0,100,1.0,0.01665712056939335
0.1,66,100,17.0,17.0,74,1.0,0.016466137702681842
0.1,66,10,17.0,17.0,100,1.0,0.017942129565139613
0.1,66,10,17.0,17.0,74,1.0,0.017947000297239817
0.1,66,1500,17.0,17.0,100,1.0,0.008271247776723672
0.1,66,1500,17.0,17.0,74,1.0,0.007862316903728862
0.1,66,200,17.0,17.0,100,1.0,0.015369171643530907
0.1,66,200,17.0,17.0,74,1.0,0.015444788279995299
0.1,66,20,17.0,17.0,100,1.0,0.017420914413575586
0.1,66,20,17.0,17.0,74,1.0,0.017550227768650645
0.1,66,3000,17.0,17.0,100,1.0,0.0064928173328308815
0.1,66,3000,17.0,17.0,74,1.0,0.006418897309403608
0.1,66,400,17.0,17.0,100,1.0,0.013757927180643677
0.1,66,400,17.0,17.0,74,1.0,0.01364339516996818
0.1,66,40,17.0,17.0,100,1.0,0.017195646850609026
0.1,66,40,17.0,17.0,74,1.0,0.017177544338272736
0.1,66,4,17.0,17.0,100,1.0,0.017540579100249417
0.1,66,4,17.0,17.0,74,1.0,0.018158289419414598
0.1,66,5000,17.0,17.0,100,1.0,0.0062924812570290724
0.1,66,5000,17.0,17.0,74,1.0,0.006262975439696032
0.1,66,8,17.0,17.0,100,1.0,0.017902536551176046
0.1,66,8,17.0,17.0,74,1.0,0.017960637613970733
0.0001,50,1000,17.0,170,100,1.0,0.001687680446458814
0.0001,50,1000,17.0,170,74,1.0,0.0016142927863600778
0.0001,50,100,17.0,170,100,1.0,0.001704538782883595
0.0001,50,100,17.0,170,74,1.0,0.0016171501525458847
0.0001,50,10,17.0,170,100,1.0,0.0016991709543702318
0.0001,50,10,17.0,170,74,1.0,0.0016338650623397152
0.0001,50,1500,17.0,170,100,1.0,0.0016742044226519782
0.0001,50,1500,17.0,170,74,1.0,0.0016933722256066166
0.0001,50,200,17.0,170,100,1.0,0.0016588638526427845
0.0001,50,200,17.0,170,74,1.0,0.0016186328067326148
0.0001,50,20,17.0,170,100,1.0,0.0016673849578219004
0.0001,50,20,17.0,170,74,1.0,0.0016481754668499617
0.0001,50,3000,17.0,170,100,1.0,0.0016685204600074195
0.0001,50,3000,17.0,170,74,1.0,0.0016102555003988897
0.0001,50,400,17.0,170,100,1.0,0.0015622026161712286
0.0001,50,400,17.0,170,74,1.0,0.0016687564439624956
0.0001,50,40,17.0,170,100,1.0,0.0016875739931289215
0.0001,50,40,17.0,170,74,1.0,0.001641671639865159
0.0001,50,4,17.0,170,100,1.0,0.0017563041339376442
0.0001,50,4,17.0,170,74,1.0,0.0015666071537133973
0.0001,50,5000,17.0,170,100,1.0,0.0016714043774899595
0.0001,50,5000,17.0,170,74,1.0,0.0016443404174012733
0.0001,50,8,17.0,170,100,1.0,0.0016751173406022678
0.0001,50,8,17.0,170,74,1.0,0.001602037005559643
0.00025,50,1000,17.0,170,100,1.0,0.001677914159905805
0.00025,50,1000,17.0,170,74,1.0,0.0015872228708403485
0.00025,50,100,17.0,170,100,1.0,0.001656321876159293
0.00025,50,100,17.0,170,74,1.0,0.0016623692441689506
0.00025,50,10,17.0,170,100,1.0,0.0016464233294085388
0.00025,50,10,17.0,170,74,1.0,0.0016310585654607333
0.00025,50,1500,17.0,170,100,1.0,0.0017038936111872772
0.00025,50,1500,17.0,170,74,1.0,0.0016772131560434597
0.00025,50,200,17.0,170,100,1.0,0.0016287682059388056
0.00025,50,200,17.0,170,74,1.0,0.0016208189462112912
0.00025,50,20,17.0,170,100,1.0,0.0016204503298440298
0.00025,50,20,17.0,170,74,1.0,0.001670499648257354
0.00025,50,3000,17.0,170,100,1.0,0.0017046436232842465
0.00025,50,3000,17.0,170,74,1.0,0.0016209033148177328
0.00025,50,400,17.0,170,100,1.0,0.0016470910821142276
0.00025,50,400,17.0,170,74,1.0,0.0016811722769722091
0.00025,50,40,17.0,170,100,1.0,0.001707885611058243
0.00025,50,40,17.0,170,74,1.0,0.001630539946674078
0.00025,50,4,17.0,170,100,1.0,0.0017051226632687625
0.00025,50,4,17.0,170,74,1.0,0.0017140884406324172
0.00025,50,5000,17.0,170,100,1.0,0.001696261230019839
0.00025,50,5000,17.0,170,74,1.0,0.001600018362579049
0.00025,50,8,17.0,170,100,1.0,0.0017286359457410604
0.00025,50,8,17.0,170,74,1.0,0.0016131265144475036
0.0005,50,1000,17.0,170,100,1.0,0.0016849384667494637
0.0005,50,1000,17.0,170,74,1.0,0.0016503628470434387
0.0005,50,100,17.0,170,100,1.0,0.0016589525637510283
0.0005,50,100,17.0,170,74,1.0,0.001690436694388371
0.0005,50,10,17.0,170,100,1.0,0.0017157744479749674
0.0005,50,10,17.0,170,74,1.0,0.001682824909086623
0.0005,50,1500,17.0,170,100,1.0,0.0017052033097308022
0.0005,50,1500,17.0,170,74,1.0,0.001598625039857963
0.0005,50,200,17.0,170,100,1.0,0.0016873917321247117
0.0005,50,200,17.0,170,74,1.0,0.0015912849710975486
0.0005,50,20,17.0,170,100,1.0,0.0016315940579686768
