birth,deltactcf,clife,cof,sep,face,frip
0.05,1000,17.0,1.7,500,1.0,0.015465032167738925
0.05,100,17.0,1.7,100,1.0,0.022078009266975566
0.05,100,17.0,1.7,500,1.0,0.021891813060435347
0.05,10,17.0,1.7,100,1.0,0.023593199773325777
0.05,10,17.0,1.7,500,1.0,0.022655005166838896
0.05,1500,17.0,1.7,100,1.0,0.01249895663188773
0.05,1500,17.0,1.7,500,1.0,0.01423672455748525
0.05,200,17.0,1.7,100,1.0,0.021090339677989265
0.05,200,17.0,1.7,500,1.0,0.020832611087036233
0.05,20,17.0,1.7,100,1.0,0.02344583486116204
0.05,20,17.0,1.7,500,1.0,0.022162238741291376
0.05,3000,17.0,1.7,100,1.0,0.010851948398279942
0.05,3000,17.0,1.7,500,1.0,0.012231741058035268
0.05,400,17.0,1.7,100,1.0,0.018769745658188605
0.05,400,17.0,1.7,500,1.0,0.01886099536651222
0.05,40,17.0,1.7,100,1.0,0.023244078135937863
0.05,40,17.0,1.7,500,1.0,0.02244019800660022
0.05,4,17.0,1.7,100,1.0,0.024205120170672355
0.05,4,17.0,1.7,500,1.0,0.022519650655021834
0.05,800,17.0,1.7,100,1.0,0.015279525984199474
0.05,800,17.0,1.7,500,1.0,0.01615087169572319
0.05,80,17.0,1.7,100,1.0,0.022542908096936563
0.05,80,17.0,1.7,500,1.0,0.022080652688422946
0.05,8,17.0,1.7,100,1.0,0.023656461882062736
0.05,8,17.0,1.7,500,1.0,0.022727857595253174
0.075,1000,17.0,1.7,100,1.0,0.015507810260342012
0.075,1000,17.0,1.7,500,1.0,0.016971099036634553
0.075,100,17.0,1.7,100,1.0,0.027010083669455648
0.075,100,17.0,1.7,500,1.0,0.026369345644854828
0.075,10,17.0,1.7,100,1.0,0.028774469148971634
0.075,10,17.0,1.7,500,1.0,0.027868412280409347
0.075,1500,17.0,1.7,100,1.0,0.012909440314677155
0.075,1500,17.0,1.7,500,1.0,0.015015317177239241
0.075,200,17.0,1.7,100,1.0,0.025083969465648854
0.075,200,17.0,1.7,500,1.0,0.024870545684856162
0.075,20,17.0,1.7,100,1.0,0.02852139071302377
0.075,20,17.0,1.7,500,1.0,0.027201773392446414
0.075,3000,17.0,1.7,100,1.0,0.011185222840761358
0.075,3000,17.0,1.7,500,1.0,0.012082686089536318
0.075,400,17.0,1.7,100,1.0,0.021828077602586753
0.075,400,17.0,1.7,500,1.0,0.022223374112470416
0.075,40,17.0,1.7,100,1.0,0.028155795193173107
0.075,40,17.0,1.7,500,1.0,0.027534301143371447
0.075,4,17.0,1.7,100,1.0,0.02940611687056235
0.075,4,17.0,1.7,500,1.0,0.028536717890596353
0.075,800,17.0,1.7,100,1.0,0.017214647154905165
0.075,800,17.0,1.7,500,1.0,0.018448998299943332
