birth,deltactcf,clife,cof,sep,face,frip
0.0005,400,15.0,15.0,100,1.0,0.00624271
0.0005,40,15.0,15.0,100,1.0,0.0059177
0.0005,4,15.0,15.0,100,1.0,0.00607787
0.0005,600,15.0,15.0,100,1.0,0.00578048
0.0005,60,15.0,15.0,100,1.0,0.0062105
0.0005,800,15.0,15.0,100,1.0,0.006102245
0.0005,80,15.0,15.0,100,1.0,0.006135245
0.0005,8,15.0,15.0,100,1.0,0.00592161
0.00075,1000,15.0,15.0,100,1.0,0.005837295
0.00075,100,15.0,15.0,100,1.0,0.00606445
0.00075,10,15.0,15.0,100,1.0,0.006191815
0.00075,1500,15.0,15.0,100,1.0,0.005976445
0.00075,200,15.0,15.0,100,1.0,0.006215425
0.00075,20,15.0,15.0,100,1.0,0.00602049
0.00075,400,15.0,15.0,100,1.0,0.005886815
0.00075,40,15.0,15.0,100,1.0,0.00603277
0.00075,4,15.0,15.0,100,1.0,0.00620829
0.00075,600,15.0,15.0,100,1.0,0.005922355
0.00075,60,15.0,15.0,100,1.0,0.006219165
0.00075,800,15.0,15.0,100,1.0,0.006190595
0.00075,80,15.0,15.0,100,1.0,0.005857665
0.00075,8,15.0,15.0,100,1.0,0.00626516
0.001,1000,15.0,15.0,100,1.0,0.005772825
0.001,100,15.0,15.0,100,1.0,0.0061799
0.001,10,15.0,15.0,100,1.0,0.006397195
0.001,1500,15.0,15.0,100,1.0,0.0060565
0.001,200,15.0,15.0,100,1.0,0.00598073
0.001,20,15.0,15.0,100,1.0,0.006239675
0.001,400,15.0,15.0,100,1.0,0.00608837
0.001,40,15.0,15.0,100,1.0,0.006230695
0.001,4,15.0,15.0,100,1.0,0.006098955
0.001,600,15.0,15.0,100,1.0,0.005918135
0.001,60,15.0,15.0,100,1.0,0.006126935
0.001,800,15.0,15.0,100,1.0,0.00606742
0.001,80,15.0,15.0,100,1.0,0.00618161
0.001,8,15.0,15.0,100,1.0,0.006143425
0.0025,1000,15.0,15.0,100,1.0,0.00599026
0.0025,100,15.0,15.0,100,1.0,0.00622918
0.0025,10,15.0,15.0,100,1.0,0.006364845
0.0025,1500,15.0,15.0,100,1.0,0.006066455
0.0025,200,15.0,15.0,100,1.0,0.006280635
0.0025,20,15.0,15.0,100,1.0,0.006250095
0.0025,400,15.0,15.0,100,1.0,0.00637652
0.0025,40,15.0,15.0,100,1.0,0.006408015
0.0025,4,15.0,15.0,100,1.0,0.006629175
0.0025,600,15.0,15.0,100,1.0,0.006032645
0.0025,60,15.0,15.0,100,1.0,0.006275575
0.0025,800,15.0,15.0,100,1.0,0.006281215
0.0025,80,15.0,15.0,100,1.0,0.00621898
0.0025,8,15.0,15.0,100,1.0,0.006767325
0.005,1000,15.0,15.0,100,1.0,0.006384235
0.005,100,15.0,15.0,100,1.0,0.00665372
0.005,10,15.0,15.0,100,1.0,0.00653781
0.005,1500,15.0,15.0,100,1.0,0.00620634
0.005,200,15.0,15.0,100,1.0,0.00631718
0.005,20,15.0,15.0,100,1.0,0.006692225
0.005,400,15.0,15.0,100,1.0,0.00631339
0.005,40,15.0,15.0,100,1.0,0.006467695
0.005,4,15.0,15.0,100,1.0,0.006523365
0.005,600,15.0,15.0,100,1.0,0.006205495
0.005,60,15.0,15.0,100,1.0,0.00662536
0.005,800,15.0,15.0,100,1.0,0.00618024
0.005,80,15.0,15.0,100,1.0,0.006613245
0.005,8,15.0,15.0,100,1.0,0.00670587
0.0075,1000,15.0,15.0,100,1.0,0.00615671
0.0075,100,15.0,15.0,100,1.0,0.006858645
0.0075,10,15.0,15.0,100,1.0,0.00663158
0.0075,1500,15.0,15.0,100,1.0,0.00615191
0.0075,200,15.0,15.0,100,1.0,0.00657539
0.0075,20,15.0,15.0,100,1.0,0.00682435
0.0075,400,15.0,15.0,100,1.0,0.00647365
0.0075,40,15.0,15.0,100,1.0,0.006840145
0.0075,4,15.0,15.0,100,1.0,0.00695804
0.0075,600,15.0,15.0,100,1.0,0.006355865
0.0075,60,15.0,15.0,100,1.0,0.006993635
0.0075,800,15.0,15.0,100,1.0,0.006269645
0.0075,80,15.0,15.0,100,1.0,0.00674433
0.0075,8,15.0,15.0,100,1.0,0.00695584
0.01,1000,15.0,15.0,100,1.0,0.0063573
0.01,100,15.0,15.0,100,1.0,0.00697166
0.01,10,15.0,15.0,100,1.0,0.00711804
0.01,1500,15.0,15.0,100,1.0,0.00602645
0.01,200,15.0,15.0,100,1.0,0.00681285
0.01,20,15.0,15.0,100,1.0,0.007303995
0.01,400,15.0,15.0,100,1.0,0.006670275
0.01,40,15.0,15.0,100,1.0,0.007196285
0.01,4,15.0,15.0,100,1.0,0.00712208
0.01,600,15.0,15.0,100,1.0,0.006493305
0.01,60,15.0,15.0,100,1.0,0.00707015
0.01,800,15.0,15.0,100,1.0,0.00634391
0.01,80,15.0,15.0,100,1.0,0.0073285
0.01,8,15.0,15.0,100,1.0,0.007411985
0.025,1000,15.0,15.0,100,1.0,0.00659561
0.025,100,15.0,15.0,100,1.0,0.008626715
0.025,10,15.0,15.0,100,1.0,0.009336525
0.025,1500,15.0,15.0,100,1.0,0.00622638
0.025,200,15.0,15.0,100,1.0,0.008345445
0.025,20,15.0,15.0,100,1.0,0.009110255
0.025,400,15.0,15.0,100,1.0,0.00758986
0.025,40,15.0,15.0,100,1.0,0.009171355
0.025,4,15.0,15.0,100,1.0,0.009221365
0.025,600,15.0,15.0,100,1.0,0.007160675
0.025,60,15.0,15.0,100,1.0,0.009263125
0.025,800,15.0,15.0,100,1.0,0.006894835
0.025,80,15.0,15.0,100,1.0,0.00884965
0.025,8,15.0,15.0,100,1.0,0.00950964
0.05,1000,15.0,15.0,100,1.0,0.007299495
0.05,100,15.0,15.0,100,1.0,0.01157725
0.05,10,15.0,15.0,100,1.0,0.0119765
0.05,1500,15.0,15.0,100,1.0,0.006459115
0.05,200,15.0,15.0,100,1.0,0.010840375
0.05,20,15.0,15.0,100,1.0,0.012176825
